#Epoch	RMSE	MAE	MAPE(%)
157	0.3269	0.2586	4.37
158	0.3263	0.2579	4.36
159	0.3283	0.2598	4.39
160	0.3296	0.2611	4.41
161	0.3294	0.2607	4.41
162	0.3310	0.2624	4.43
163	0.3329	0.2640	4.46
164	0.3322	0.2632	4.45
165	0.3343	0.2652	4.48
166	0.3353	0.2661	4.50
167	0.3353	0.2660	4.50
168	0.3373	0.2680	4.53
169	0.3387	0.2692	4.55
170	0.3385	0.2688	4.54
171	0.3405	0.2708	4.57
172	0.3421	0.2721	4.60
173	0.3425	0.2724	4.60
174	0.3446	0.2744	4.63
175	0.3459	0.2755	4.65
176	0.3473	0.2767	4.67
177	0.3485	0.2777	4.69
178	0.3498	0.2788	4.71
179	0.3511	0.2799	4.73
180	0.3524	0.2810	4.75
181	0.3537	0.2821	4.76
182	0.3550	0.2832	4.78
183	0.3557	0.2838	4.79
184	0.3576	0.2854	4.82
185	0.3587	0.2864	4.84
186	0.3601	0.2876	4.86
187	0.3610	0.2882	4.87
188	0.3628	0.2898	4.89
189	0.3639	0.2908	4.91
190	0.3655	0.2922	4.93
191	0.3666	0.2930	4.95
192	0.3683	0.2945	4.97
193	0.3694	0.2953	4.99
194	0.3710	0.2968	5.01
195	0.3719	0.2974	5.02
196	0.3738	0.2990	5.05
197	0.3747	0.2998	5.06
198	0.3766	0.3014	5.09
199	0.3775	0.3021	5.10
200	0.3793	0.3037	5.13
