#Epoch	RMSE	MAE	MAPE(%)
83	0.1115	0.0524	1.27
84	0.1076	0.0525	1.29
85	0.1077	0.0509	1.23
86	0.1116	0.0626	1.57
87	0.1140	0.0637	1.58
88	0.1079	0.0568	1.42
89	0.1084	0.0536	1.31
90	0.1062	0.0457	1.10
91	0.1059	0.0469	1.14
92	0.1082	0.0539	1.32
93	0.1056	0.0479	1.17
94	0.1063	0.0504	1.23
95	0.1064	0.0477	1.17
96	0.1047	0.0467	1.13
97	0.1058	0.0449	1.08
98	0.1061	0.0496	1.21
99	0.1108	0.0586	1.45
100	0.1083	0.0557	1.37
101	0.1166	0.0718	1.82
102	0.1045	0.0512	1.27
103	0.1055	0.0548	1.37
104	0.1066	0.0480	1.17
105	0.1039	0.0447	1.08
106	0.1074	0.0519	1.26
107	0.1091	0.0550	1.34
108	0.1076	0.0551	1.36
109	0.1194	0.0709	1.77
110	0.1055	0.0544	1.36
111	0.1053	0.0471	1.15
112	0.1058	0.0483	1.18
113	0.1040	0.0516	1.28
114	0.1109	0.0539	1.32
115	0.1040	0.0463	1.13
116	0.1038	0.0446	1.07
117	0.1092	0.0535	1.30
118	0.1097	0.0611	1.53
119	0.1290	0.0784	1.96
120	0.1069	0.0580	1.47
121	0.1033	0.0496	1.20
122	0.1187	0.0601	1.50
123	0.1017	0.0429	1.02
124	0.1186	0.0611	1.52
125	0.1088	0.0572	1.40
126	0.1054	0.0484	1.19
127	0.1037	0.0491	1.19
128	0.1092	0.0531	1.32
129	0.1067	0.0477	1.13
130	0.1057	0.0512	1.28
131	0.1136	0.0625	1.54
132	0.1059	0.0501	1.25
133	0.1078	0.0522	1.26
134	0.1056	0.0515	1.30
135	0.1045	0.0476	1.14
136	0.1057	0.0480	1.18
137	0.1121	0.0581	1.42
138	0.1051	0.0477	1.17
139	0.1066	0.0539	1.32
140	0.1062	0.0507	1.27
141	0.1042	0.0522	1.28
142	0.1140	0.0576	1.43
143	0.1026	0.0438	1.04
144	0.1060	0.0585	1.48
145	0.1073	0.0598	1.50
146	0.1025	0.0445	1.07
147	0.1039	0.0516	1.27
148	0.1068	0.0612	1.55
149	0.1032	0.0449	1.09
150	0.1016	0.0430	1.03
151	0.1028	0.0479	1.17
152	0.1084	0.0554	1.35
153	0.1081	0.0539	1.31
154	0.1155	0.0661	1.64
155	0.1028	0.0516	1.28
156	0.1014	0.0460	1.13
157	0.1029	0.0467	1.14
158	0.1021	0.0465	1.13
159	0.1020	0.0453	1.11
160	0.1040	0.0538	1.34
161	0.1037	0.0504	1.24
162	0.1030	0.0509	1.26
163	0.1027	0.0508	1.25
164	0.1018	0.0480	1.18
165	0.1078	0.0610	1.53
166	0.1025	0.0460	1.11
167	0.1084	0.0557	1.37
168	0.1055	0.0545	1.35
169	0.1078	0.0600	1.50
170	0.1036	0.0560	1.41
171	0.1015	0.0454	1.10
172	0.1023	0.0537	1.35
173	0.1004	0.0467	1.15
174	0.1035	0.0486	1.21
175	0.1045	0.0495	1.22
176	0.1062	0.0518	1.28
177	0.1010	0.0458	1.13
178	0.1024	0.0452	1.10
179	0.1037	0.0485	1.18
180	0.1052	0.0494	1.19
181	0.1130	0.0588	1.43
182	0.1152	0.0682	1.71
183	0.1102	0.0579	1.42
184	0.1043	0.0580	1.48
185	0.1074	0.0580	1.43
186	0.1080	0.0542	1.38
187	0.1007	0.0447	1.07
188	0.1111	0.0562	1.42
189	0.1040	0.0495	1.19
190	0.1112	0.0554	1.40
191	0.1049	0.0534	1.30
192	0.1177	0.0611	1.57
193	0.1012	0.0480	1.16
194	0.1245	0.0657	1.70
195	0.1027	0.0458	1.09
196	0.1217	0.0688	1.82
197	0.0985	0.0427	1.02
198	0.1164	0.0688	1.83
199	0.1009	0.0413	0.98
200	0.1114	0.0626	1.64
