#Epoch	RMSE	MAE	MAPE(%)
66	0.1204	0.0774	1.00
67	0.1224	0.0833	1.09
68	0.1220	0.0830	1.08
69	0.1179	0.0703	0.91
70	0.1175	0.0712	0.92
71	0.1169	0.0654	0.84
72	0.1174	0.0667	0.86
73	0.1140	0.0657	0.84
74	0.1165	0.0639	0.82
75	0.1211	0.0849	1.11
76	0.1147	0.0726	0.94
77	0.1155	0.0664	0.85
78	0.1165	0.0727	0.94
79	0.1151	0.0687	0.89
80	0.1176	0.0758	0.98
81	0.1151	0.0736	0.95
82	0.1164	0.0747	0.97
83	0.1162	0.0750	0.97
84	0.1136	0.0572	0.73
85	0.1158	0.0733	0.95
86	0.1198	0.0849	1.11
87	0.1120	0.0679	0.87
88	0.1143	0.0661	0.85
89	0.1213	0.0844	1.10
90	0.1233	0.0919	1.20
91	0.1193	0.0822	1.07
92	0.1129	0.0672	0.87
93	0.1137	0.0699	0.90
94	0.1110	0.0604	0.77
95	0.1135	0.0661	0.85
96	0.1192	0.0847	1.11
97	0.1151	0.0727	0.94
98	0.1119	0.0678	0.87
99	0.1130	0.0676	0.87
100	0.1129	0.0714	0.92
101	0.1118	0.0696	0.90
102	0.1130	0.0710	0.92
103	0.1158	0.0771	1.00
104	0.1127	0.0727	0.94
105	0.1114	0.0616	0.79
106	0.1211	0.0906	1.19
107	0.1168	0.0783	1.02
108	0.1100	0.0594	0.76
109	0.1111	0.0638	0.82
110	0.1107	0.0667	0.86
111	0.1160	0.0788	1.03
112	0.1160	0.0802	1.05
113	0.1121	0.0731	0.95
114	0.1095	0.0676	0.87
115	0.1141	0.0729	0.95
116	0.1140	0.0718	0.93
117	0.1106	0.0671	0.87
118	0.1137	0.0720	0.94
119	0.1183	0.0845	1.10
120	0.1234	0.0899	1.18
121	0.1157	0.0795	1.04
122	0.1107	0.0687	0.89
123	0.1141	0.0765	1.00
124	0.1100	0.0697	0.90
125	0.1111	0.0606	0.78
126	0.1093	0.0659	0.85
127	0.1143	0.0762	0.99
128	0.1134	0.0779	1.01
129	0.1115	0.0686	0.89
130	0.1102	0.0705	0.91
131	0.1126	0.0703	0.91
132	0.1129	0.0751	0.98
133	0.1095	0.0638	0.82
134	0.1227	0.0917	1.21
135	0.1245	0.0963	1.27
136	0.1108	0.0726	0.94
137	0.1092	0.0649	0.84
138	0.1107	0.0682	0.88
139	0.1100	0.0683	0.88
140	0.1153	0.0802	1.05
141	0.1132	0.0750	0.98
142	0.1078	0.0670	0.87
143	0.1116	0.0697	0.91
144	0.1104	0.0728	0.95
145	0.1122	0.0760	0.99
146	0.1074	0.0681	0.88
147	0.1125	0.0736	0.96
148	0.1165	0.0859	1.12
149	0.1207	0.0886	1.17
150	0.1101	0.0697	0.90
151	0.1077	0.0670	0.87
152	0.1117	0.0727	0.95
153	0.1140	0.0783	1.02
154	0.1055	0.0628	0.81
155	0.1109	0.0709	0.92
156	0.1096	0.0711	0.92
157	0.1090	0.0668	0.86
158	0.1157	0.0826	1.08
159	0.1152	0.0827	1.08
160	0.1174	0.0858	1.13
161	0.1094	0.0708	0.92
162	0.1097	0.0682	0.89
163	0.1108	0.0732	0.95
164	0.1088	0.0691	0.90
165	0.1104	0.0602	0.78
166	0.1098	0.0755	0.98
167	0.1146	0.0767	1.00
168	0.1102	0.0752	0.98
169	0.1125	0.0767	1.00
170	0.1144	0.0821	1.08
171	0.1159	0.0840	1.10
172	0.1159	0.0833	1.09
173	0.1067	0.0651	0.84
174	0.1088	0.0629	0.81
175	0.1096	0.0723	0.94
176	0.1087	0.0648	0.84
177	0.1095	0.0718	0.93
178	0.1119	0.0765	1.00
179	0.1110	0.0751	0.98
180	0.1092	0.0716	0.93
181	0.1101	0.0727	0.95
182	0.1098	0.0733	0.96
183	0.1127	0.0786	1.03
184	0.1144	0.0816	1.07
185	0.1202	0.0908	1.20
186	0.1228	0.0962	1.27
187	0.1094	0.0753	0.98
188	0.1052	0.0604	0.78
189	0.1065	0.0573	0.74
190	0.1068	0.0651	0.84
191	0.1092	0.0732	0.96
192	0.1054	0.0646	0.84
193	0.1107	0.0726	0.95
194	0.1204	0.0927	1.22
195	0.1176	0.0862	1.13
196	0.1131	0.0828	1.09
197	0.1056	0.0658	0.85
198	0.1104	0.0713	0.93
199	0.1052	0.0670	0.87
200	0.1051	0.0621	0.80
