#Epoch	RMSE	MAE	MAPE(%)
1	0.4881	0.4766	4.87
2	0.3059	0.2344	2.40
3	0.2905	0.2638	2.70
4	0.1870	0.1637	1.67
5	0.1052	0.0914	0.93
6	0.1979	0.1968	2.01
7	0.1325	0.1121	1.15
8	0.0888	0.0873	0.89
9	0.1659	0.1655	1.69
10	0.1206	0.1153	1.18
11	0.0710	0.0701	0.72
12	0.3080	0.3011	3.08
13	0.1673	0.1658	1.69
14	0.1665	0.1664	1.70
15	0.2229	0.2207	2.26
16	0.2136	0.2100	2.15
17	0.1247	0.1232	1.26
18	0.0634	0.0614	0.63
19	0.0997	0.0994	1.02
20	0.0573	0.0569	0.58
21	0.0870	0.0838	0.86
22	0.0240	0.0181	0.19
23	0.1154	0.1132	1.16
24	0.1909	0.1897	1.94
25	0.2159	0.2155	2.20
26	0.0723	0.0713	0.73
27	0.0512	0.0478	0.49
28	0.1927	0.1921	1.96
29	0.2777	0.2774	2.84
30	0.1150	0.1145	1.17
31	0.1227	0.1220	1.25
32	0.2291	0.2282	2.33
33	0.3107	0.3106	3.18
34	0.1115	0.1114	1.14
35	0.0484	0.0455	0.47
36	0.2093	0.2084	2.13
37	0.1131	0.1110	1.13
38	0.1912	0.1901	1.94
39	0.2188	0.2185	2.23
40	0.1533	0.1526	1.56
41	0.0607	0.0597	0.61
42	0.1731	0.1710	1.75
43	0.3460	0.3442	3.52
44	0.2015	0.1991	2.04
45	0.1471	0.1454	1.49
46	0.1034	0.0995	1.02
47	0.1039	0.1003	1.03
48	0.1208	0.1189	1.22
49	0.1619	0.1614	1.65
50	0.1027	0.1015	1.04
51	0.0181	0.0146	0.15
52	0.1590	0.1561	1.60
53	0.2569	0.2553	2.61
54	0.1603	0.1572	1.61
55	0.1704	0.1681	1.72
56	0.1190	0.1181	1.21
57	0.0183	0.0157	0.16
58	0.0330	0.0238	0.24
59	0.1255	0.1201	1.23
60	0.1735	0.1633	1.67
61	0.2211	0.2153	2.20
62	0.1638	0.1515	1.55
63	0.2471	0.2410	2.46
64	0.1646	0.1470	1.50
65	0.0929	0.0774	0.79
66	0.1063	0.0879	0.90
67	0.0933	0.0829	0.85
68	0.1918	0.1917	1.96
69	0.2238	0.2174	2.22
70	0.1248	0.1245	1.27
71	0.1560	0.1551	1.59
72	0.1132	0.1126	1.15
73	0.1179	0.1173	1.20
74	0.2662	0.2660	2.72
75	0.1767	0.1763	1.80
76	0.1878	0.1876	1.92
77	0.1942	0.1940	1.98
78	0.2266	0.2263	2.31
79	0.0366	0.0293	0.30
80	0.1258	0.1257	1.29
81	0.0976	0.0964	0.99
82	0.1195	0.1193	1.22
83	0.0575	0.0544	0.56
84	0.1423	0.1419	1.45
85	0.2192	0.2189	2.24
86	0.1940	0.1938	1.98
87	0.0171	0.0126	0.13
88	0.0782	0.0765	0.78
89	0.2750	0.2748	2.81
90	0.1427	0.1426	1.46
91	0.0505	0.0470	0.48
92	0.0473	0.0437	0.45
93	0.2420	0.2415	2.47
94	0.1863	0.1857	1.90
95	0.0719	0.0713	0.73
96	0.2301	0.2295	2.35
97	0.1095	0.1093	1.12
98	0.1519	0.1507	1.54
99	0.1269	0.1246	1.27
100	0.1371	0.1369	1.40
101	0.0971	0.0941	0.96
102	0.1458	0.1454	1.49
103	0.1587	0.1578	1.61
104	0.1404	0.1403	1.43
105	0.0733	0.0691	0.71
106	0.0821	0.0809	0.83
107	0.2162	0.2144	2.19
108	0.1095	0.1084	1.11
109	0.1312	0.1290	1.32
110	0.0838	0.0811	0.83
111	0.2146	0.2136	2.18
112	0.1050	0.1044	1.07
113	0.1687	0.1680	1.72
114	0.1248	0.1233	1.26
115	0.1258	0.1250	1.28
116	0.0915	0.0905	0.92
117	0.1816	0.1802	1.84
118	0.0939	0.0934	0.95
119	0.1907	0.1899	1.94
120	0.1209	0.1207	1.23
121	0.1524	0.1521	1.56
122	0.0988	0.0981	1.00
123	0.1680	0.1664	1.70
124	0.0451	0.0440	0.45
125	0.2236	0.2218	2.27
126	0.1177	0.1175	1.20
127	0.1996	0.1995	2.04
128	0.1666	0.1650	1.69
129	0.1647	0.1643	1.68
130	0.1528	0.1515	1.55
131	0.1199	0.1187	1.21
132	0.0851	0.0849	0.87
133	0.1167	0.1121	1.15
134	0.0406	0.0349	0.36
135	0.2489	0.2477	2.53
136	0.0101	0.0075	0.08
137	0.1450	0.1435	1.47
138	0.0380	0.0335	0.34
139	0.0674	0.0653	0.67
140	0.1234	0.1209	1.24
141	0.2025	0.2007	2.05
142	0.1131	0.1120	1.15
143	0.1968	0.1954	2.00
144	0.1413	0.1405	1.44
145	0.1918	0.1917	1.96
146	0.0303	0.0285	0.29
147	0.0741	0.0618	0.63
148	0.0413	0.0357	0.36
149	0.2481	0.2477	2.53
150	0.1406	0.1401	1.43
151	0.1749	0.1736	1.77
152	0.0636	0.0622	0.64
153	0.1117	0.1089	1.11
154	0.0295	0.0234	0.24
155	0.0948	0.0913	0.93
156	0.0264	0.0241	0.25
157	0.1884	0.1854	1.90
158	0.0570	0.0556	0.57
159	0.2032	0.2023	2.07
160	0.0469	0.0443	0.45
161	0.1583	0.1563	1.60
162	0.0167	0.0139	0.14
163	0.1834	0.1777	1.82
164	0.0353	0.0329	0.34
165	0.3362	0.3343	3.42
166	0.0473	0.0448	0.46
167	0.2551	0.2545	2.60
168	0.0625	0.0588	0.60
169	0.0612	0.0520	0.53
170	0.0349	0.0233	0.24
171	0.1545	0.1533	1.57
172	0.0425	0.0407	0.42
173	0.2156	0.2131	2.18
174	0.0874	0.0866	0.89
175	0.0218	0.0205	0.21
176	0.0193	0.0110	0.11
177	0.1149	0.1102	1.13
178	0.0678	0.0673	0.69
179	0.2407	0.2393	2.45
180	0.1415	0.1399	1.43
181	0.1176	0.1159	1.19
182	0.0767	0.0733	0.75
183	0.1459	0.1422	1.45
184	0.1252	0.1239	1.27
185	0.2138	0.2133	2.18
186	0.0777	0.0773	0.79
187	0.1268	0.1237	1.26
188	0.0524	0.0518	0.53
189	0.1184	0.1155	1.18
190	0.0699	0.0681	0.70
191	0.1148	0.1118	1.14
192	0.0654	0.0619	0.63
193	0.0379	0.0266	0.27
194	0.0650	0.0592	0.61
195	0.2275	0.2261	2.31
196	0.1279	0.1257	1.29
197	0.1694	0.1681	1.72
198	0.1043	0.1041	1.06
199	0.1170	0.1145	1.17
200	0.0384	0.0383	0.39
