#Epoch	RMSE	MAE	MAPE(%)
1	0.9680	0.6766	7.02
2	1.0054	0.7304	7.61
3	0.9914	0.7122	7.41
4	0.9908	0.7126	7.42
5	0.9869	0.7085	7.37
6	0.9835	0.7051	7.34
7	0.9794	0.7011	7.29
8	0.9748	0.6966	7.25
9	0.9693	0.6913	7.19
10	0.9624	0.6847	7.12
11	0.9484	0.6698	6.96
12	0.9403	0.6626	6.88
13	0.9169	0.6371	6.60
14	0.8924	0.6120	6.33
15	0.8559	0.5730	5.91
16	0.8090	0.5218	5.36
17	0.7545	0.4619	4.71
18	0.6983	0.3991	4.03
19	0.6477	0.3432	3.43
20	0.6068	0.3005	2.97
21	0.5752	0.2705	2.66
22	0.5499	0.2496	2.44
23	0.5287	0.2342	2.28
24	0.5091	0.2214	2.15
25	0.4916	0.2115	2.05
26	0.4753	0.2029	1.96
27	0.4603	0.1956	1.89
28	0.4471	0.1898	1.84
29	0.4364	0.1856	1.80
30	0.4283	0.1827	1.77
31	0.4231	0.1815	1.76
32	0.4204	0.1816	1.77
33	0.4190	0.1822	1.77
34	0.4187	0.1831	1.78
35	0.4184	0.1834	1.79
36	0.4182	0.1839	1.79
37	0.4176	0.1836	1.79
38	0.4178	0.1840	1.80
39	0.4176	0.1838	1.79
40	0.4162	0.1825	1.78
41	0.4139	0.1806	1.76
42	0.4121	0.1795	1.75
43	0.4111	0.1792	1.75
44	0.4098	0.1790	1.75
45	0.4090	0.1790	1.75
46	0.4078	0.1788	1.75
47	0.4078	0.1794	1.75
48	0.4079	0.1800	1.76
49	0.4079	0.1805	1.76
50	0.4079	0.1806	1.77
51	0.4080	0.1809	1.77
52	0.4083	0.1811	1.77
53	0.4083	0.1811	1.77
54	0.4074	0.1805	1.77
55	0.4067	0.1801	1.76
56	0.4061	0.1797	1.76
57	0.4055	0.1792	1.75
58	0.4047	0.1789	1.75
59	0.4043	0.1785	1.75
60	0.4036	0.1783	1.74
61	0.4032	0.1778	1.74
62	0.4025	0.1774	1.74
63	0.4024	0.1774	1.74
64	0.4018	0.1773	1.74
65	0.4017	0.1774	1.74
66	0.4013	0.1771	1.73
67	0.4007	0.1769	1.73
68	0.4003	0.1766	1.73
69	0.3996	0.1765	1.73
70	0.3992	0.1763	1.73
71	0.3987	0.1759	1.72
72	0.3980	0.1759	1.72
73	0.3977	0.1755	1.72
74	0.3969	0.1752	1.72
75	0.3966	0.1749	1.71
76	0.3960	0.1747	1.71
77	0.3955	0.1743	1.71
78	0.3949	0.1741	1.71
79	0.3945	0.1737	1.70
80	0.3938	0.1733	1.70
81	0.3933	0.1738	1.70
82	0.3932	0.1734	1.70
83	0.3925	0.1725	1.69
84	0.3917	0.1730	1.70
85	0.3918	0.1725	1.69
86	0.3907	0.1728	1.70
87	0.3908	0.1722	1.69
88	0.3900	0.1720	1.69
89	0.3848	0.1672	1.64
90	0.3894	0.1734	1.70
91	0.3888	0.1714	1.68
92	0.3876	0.1719	1.69
93	0.3880	0.1713	1.68
94	0.3872	0.1714	1.68
95	0.3870	0.1708	1.68
96	0.3865	0.1711	1.68
97	0.3863	0.1711	1.68
98	0.3858	0.1709	1.68
99	0.3853	0.1708	1.68
100	0.3848	0.1707	1.68
101	0.3843	0.1705	1.68
102	0.3837	0.1703	1.68
103	0.3833	0.1703	1.68
104	0.3830	0.1703	1.68
105	0.3828	0.1701	1.67
