#Epoch	RMSE	MAE	MAPE(%)
1	0.6232	0.4892	6.08
2	0.5556	0.4370	5.45
3	0.5326	0.4180	5.21
4	0.5114	0.3999	4.99
5	0.4902	0.3814	4.75
6	0.4611	0.3558	4.43
7	0.4219	0.3216	3.99
8	0.3693	0.2759	3.42
9	0.3335	0.2483	3.08
10	0.3070	0.2257	2.81
11	0.2908	0.2098	2.61
12	0.2826	0.2021	2.51
13	0.2755	0.1961	2.44
14	0.2718	0.1935	2.40
15	0.2689	0.1919	2.38
16	0.2679	0.1921	2.39
17	0.2680	0.1936	2.41
18	0.2686	0.1952	2.43
19	0.2691	0.1965	2.44
20	0.2700	0.1980	2.46
21	0.2695	0.1979	2.46
22	0.2702	0.1988	2.47
23	0.2708	0.1999	2.49
24	0.2726	0.2020	2.51
25	0.2743	0.2041	2.54
26	0.2748	0.2049	2.55
27	0.2747	0.2050	2.55
28	0.2747	0.2051	2.55
29	0.2743	0.2050	2.55
30	0.2736	0.2045	2.54
31	0.2728	0.2039	2.54
32	0.2720	0.2034	2.53
33	0.2711	0.2026	2.52
34	0.2707	0.2024	2.52
35	0.2694	0.2014	2.51
36	0.2680	0.2002	2.49
37	0.2675	0.1999	2.49
38	0.2663	0.1989	2.48
39	0.2657	0.1985	2.47
40	0.2647	0.1979	2.46
41	0.2644	0.1978	2.46
42	0.2638	0.1975	2.46
43	0.2626	0.1966	2.45
44	0.2619	0.1961	2.44
45	0.2620	0.1964	2.44
46	0.2608	0.1954	2.43
47	0.2601	0.1949	2.43
48	0.2599	0.1948	2.43
49	0.2602	0.1953	2.43
50	0.2592	0.1946	2.42
51	0.2590	0.1945	2.42
52	0.2590	0.1947	2.42
53	0.2595	0.1954	2.43
54	0.2579	0.1941	2.42
55	0.2583	0.1945	2.42
56	0.2571	0.1935	2.41
57	0.2572	0.1936	2.41
58	0.2563	0.1929	2.40
59	0.2565	0.1931	2.41
60	0.2559	0.1927	2.40
61	0.2562	0.1931	2.40
62	0.2579	0.1938	2.41
63	0.2554	0.1921	2.39
64	0.2554	0.1927	2.40
65	0.2558	0.1931	2.40
66	0.2557	0.1932	2.41
67	0.2555	0.1930	2.40
68	0.2555	0.1930	2.40
69	0.2558	0.1934	2.41
70	0.2547	0.1925	2.40
71	0.2544	0.1922	2.39
72	0.2542	0.1921	2.39
73	0.2541	0.1921	2.39
74	0.2540	0.1921	2.39
75	0.2541	0.1922	2.39
76	0.2538	0.1920	2.39
77	0.2535	0.1918	2.39
78	0.2533	0.1916	2.39
79	0.2531	0.1914	2.38
