#Epoch	RMSE	MAE	MAPE(%)
87	1.3297	1.0010	2.23
88	1.7285	1.4452	3.24
89	1.3330	1.0053	2.24
90	1.7954	1.5200	3.41
91	1.2789	0.9470	2.11
92	1.8557	1.5837	3.55
93	1.3520	1.0242	2.28
94	2.0547	1.7990	4.04
95	1.4420	1.1182	2.49
96	1.9374	1.6641	3.73
97	1.5139	1.1921	2.66
98	1.8475	1.5667	3.51
99	1.5875	1.2708	2.84
100	1.9452	1.6703	3.75
101	1.4934	1.1678	2.61
102	2.0159	1.7518	3.93
103	1.6117	1.2964	2.90
104	2.1261	1.8620	4.18
105	1.5489	1.2258	2.74
106	1.9136	1.6311	3.66
107	1.5082	1.1782	2.63
108	1.9788	1.7021	3.82
109	1.4580	1.1239	2.51
110	1.8804	1.5955	3.58
111	1.4290	1.0832	2.41
112	2.0251	1.7540	3.94
113	1.4008	1.0523	2.34
114	2.0290	1.7519	3.93
115	1.3976	1.0443	2.32
116	1.8457	1.5479	3.47
117	1.4323	1.0849	2.42
118	1.7502	1.4424	3.23
119	1.3885	1.0367	2.31
120	1.7979	1.4979	3.35
121	1.4160	1.0682	2.38
122	1.7443	1.4368	3.22
123	1.4322	1.0870	2.42
124	1.7969	1.4942	3.35
125	1.4480	1.1078	2.47
126	1.8512	1.5499	3.47
127	1.4442	1.1016	2.45
128	1.8568	1.5540	3.48
129	1.5442	1.2092	2.70
130	1.7476	1.4329	3.21
131	1.6884	1.3649	3.05
132	1.6763	1.3652	3.05
133	1.7534	1.4431	3.23
134	1.7382	1.4227	3.18
135	1.9147	1.6359	3.67
136	1.7675	1.4478	3.24
137	2.0060	1.7451	3.92
138	1.8699	1.5702	3.52
139	1.7060	1.3995	3.13
140	1.9312	1.6339	3.66
141	1.6252	1.2827	2.86
142	2.2548	1.9841	4.46
143	1.5295	1.1716	2.61
144	2.0053	1.7105	3.84
145	1.5090	1.1547	2.57
146	1.7542	1.4374	3.22
147	1.4932	1.1456	2.55
148	1.7185	1.3993	3.13
149	1.5066	1.1600	2.58
150	1.7865	1.4741	3.30
151	1.5027	1.1541	2.57
152	1.7428	1.4249	3.19
153	1.4807	1.1304	2.52
154	1.8103	1.5010	3.36
155	1.4935	1.1432	2.55
156	1.8138	1.5042	3.37
157	1.5223	1.1755	2.62
158	1.9231	1.6230	3.64
159	1.5033	1.1468	2.55
160	1.9629	1.6622	3.73
161	1.5364	1.1803	2.63
162	1.8679	1.5569	3.49
163	1.5041	1.1480	2.56
164	1.8485	1.5344	3.44
165	1.5076	1.1510	2.56
166	1.8743	1.5625	3.50
167	1.4965	1.1349	2.53
168	1.7849	1.4623	3.27
169	1.5226	1.1669	2.60
170	1.7848	1.4620	3.27
171	1.5449	1.1905	2.65
172	1.8078	1.4860	3.32
173	1.5464	1.1886	2.65
174	1.8309	1.5116	3.38
175	1.5680	1.2170	2.71
176	1.9108	1.6012	3.59
177	1.5494	1.1909	2.65
178	2.0437	1.7459	3.92
179	1.6017	1.2450	2.78
180	1.9879	1.6809	3.77
181	1.5653	1.2004	2.67
182	1.9936	1.6878	3.78
183	1.6364	1.2785	2.85
184	2.0657	1.7616	3.95
185	1.6223	1.2592	2.81
186	2.0606	1.7550	3.94
187	1.6939	1.3374	2.98
188	2.1155	1.8131	4.07
189	1.7184	1.3604	3.04
190	2.0051	1.6879	3.78
191	1.7768	1.4297	3.19
192	1.9167	1.5971	3.58
193	1.8492	1.5176	3.39
194	1.9951	1.6831	3.77
195	2.1077	1.8002	4.04
196	2.0389	1.7370	3.90
197	2.1584	1.8541	4.16
198	1.9665	1.6476	3.69
199	1.9907	1.6769	3.76
200	1.8041	1.4696	3.29
