#Epoch	RMSE	MAE	MAPE(%)
1	0.2412	0.2092	0.60
2	0.3069	0.2773	0.80
3	0.1188	0.0838	0.24
4	0.0739	0.0708	0.20
5	0.7142	0.7042	2.03
6	0.5078	0.4950	1.43
7	0.4149	0.4004	1.15
8	0.4008	0.3867	1.12
9	0.3179	0.3167	0.91
10	0.3795	0.3746	1.08
11	0.2958	0.2741	0.79
12	0.3372	0.3270	0.94
13	0.0916	0.0863	0.25
14	0.1230	0.1080	0.31
15	0.1634	0.1461	0.42
16	0.1144	0.0938	0.27
17	0.1668	0.1244	0.36
18	0.1239	0.1142	0.33
19	0.3256	0.2986	0.86
20	0.3049	0.2661	0.77
21	0.2641	0.2337	0.67
22	0.2447	0.2185	0.63
23	0.2577	0.2291	0.66
24	0.2870	0.2776	0.80
25	0.2509	0.2448	0.71
26	0.2308	0.2244	0.65
27	0.1161	0.1154	0.33
28	0.0981	0.0864	0.25
29	0.1127	0.1019	0.29
30	0.2242	0.2148	0.62
31	0.1664	0.1477	0.43
32	0.1830	0.1732	0.50
33	0.1589	0.1491	0.43
34	0.1797	0.1719	0.50
35	0.2067	0.2002	0.58
36	0.2377	0.2346	0.68
37	0.0782	0.0754	0.22
38	0.1243	0.1143	0.33
39	0.1519	0.1494	0.43
40	0.2728	0.2703	0.78
41	0.1660	0.1586	0.46
42	0.1467	0.1448	0.42
43	0.1009	0.0992	0.29
44	0.1136	0.1114	0.32
45	0.1501	0.1481	0.43
46	0.1675	0.1664	0.48
47	0.1550	0.1513	0.44
48	0.0690	0.0617	0.18
49	0.1801	0.1783	0.51
50	0.0680	0.0628	0.18
51	0.1412	0.1411	0.41
52	0.0989	0.0954	0.28
53	0.0404	0.0340	0.10
54	0.1158	0.1083	0.31
55	0.1454	0.1445	0.42
56	0.0217	0.0160	0.05
57	0.1673	0.1634	0.47
58	0.1355	0.1333	0.38
59	0.1508	0.1482	0.43
60	0.0532	0.0495	0.14
61	0.1539	0.1503	0.43
62	0.1750	0.1740	0.50
63	0.1301	0.1292	0.37
64	0.1541	0.1527	0.44
65	0.1744	0.1733	0.50
66	0.1391	0.1333	0.38
67	0.0731	0.0712	0.21
68	0.0502	0.0477	0.14
69	0.0182	0.0167	0.05
70	0.2424	0.2407	0.69
71	0.1569	0.1563	0.45
72	0.1039	0.1032	0.30
73	0.0436	0.0390	0.11
74	0.0600	0.0573	0.17
75	0.1611	0.1602	0.46
76	0.0695	0.0659	0.19
77	0.1719	0.1702	0.49
78	0.0866	0.0850	0.25
79	0.1362	0.1350	0.39
80	0.1327	0.1318	0.38
81	0.0622	0.0573	0.17
82	0.0643	0.0625	0.18
83	0.0945	0.0921	0.27
84	0.0845	0.0837	0.24
85	0.0702	0.0675	0.19
86	0.2176	0.2161	0.62
87	0.1105	0.1102	0.32
88	0.1420	0.1410	0.41
89	0.0542	0.0499	0.14
90	0.0938	0.0927	0.27
91	0.0386	0.0317	0.09
92	0.0494	0.0398	0.11
93	0.1387	0.1327	0.38
94	0.1305	0.1305	0.38
95	0.1492	0.1487	0.43
96	0.0818	0.0805	0.23
97	0.2026	0.2016	0.58
98	0.1106	0.1105	0.32
99	0.0486	0.0465	0.13
100	0.0959	0.0953	0.27
101	0.1091	0.1072	0.31
102	0.1431	0.1423	0.41
103	0.0423	0.0383	0.11
104	0.0764	0.0745	0.22
105	0.1707	0.1704	0.49
106	0.0758	0.0736	0.21
107	0.1160	0.1136	0.33
108	0.1198	0.1194	0.34
109	0.0601	0.0582	0.17
110	0.0393	0.0283	0.08
111	0.1540	0.1538	0.44
112	0.0532	0.0507	0.15
113	0.0873	0.0858	0.25
114	0.0989	0.0987	0.28
115	0.0404	0.0345	0.10
116	0.0839	0.0812	0.23
117	0.1032	0.1029	0.30
118	0.0910	0.0878	0.25
119	0.1275	0.1265	0.36
120	0.1018	0.1014	0.29
121	0.1020	0.1012	0.29
122	0.0199	0.0170	0.05
123	0.1128	0.1124	0.32
124	0.0313	0.0255	0.07
125	0.1936	0.1933	0.56
126	0.0336	0.0293	0.08
127	0.0871	0.0851	0.25
128	0.1326	0.1322	0.38
129	0.0922	0.0921	0.27
130	0.1078	0.1052	0.30
131	0.1706	0.1704	0.49
132	0.0913	0.0874	0.25
133	0.1099	0.1096	0.32
134	0.0826	0.0813	0.23
135	0.0659	0.0643	0.19
136	0.0862	0.0858	0.25
137	0.0486	0.0444	0.13
138	0.0796	0.0746	0.22
139	0.0719	0.0659	0.19
140	0.1605	0.1564	0.45
141	0.0265	0.0234	0.07
142	0.0521	0.0482	0.14
143	0.1202	0.1194	0.34
144	0.1112	0.1104	0.32
145	0.1074	0.1046	0.30
146	0.1121	0.1082	0.31
147	0.0667	0.0586	0.17
148	0.1437	0.1400	0.40
149	0.0962	0.0933	0.27
150	0.1159	0.1129	0.33
151	0.0503	0.0349	0.10
152	0.1138	0.1114	0.32
153	0.1152	0.1127	0.33
154	0.0636	0.0591	0.17
155	0.0820	0.0767	0.22
156	0.0895	0.0838	0.24
157	0.1282	0.1232	0.36
158	0.0451	0.0354	0.10
159	0.0993	0.0924	0.27
160	0.0706	0.0627	0.18
161	0.1191	0.1159	0.33
162	0.0707	0.0630	0.18
163	0.0691	0.0632	0.18
164	0.1583	0.1536	0.44
165	0.0394	0.0353	0.10
166	0.1012	0.0994	0.29
167	0.0296	0.0280	0.08
168	0.0820	0.0787	0.23
169	0.1195	0.1179	0.34
170	0.1043	0.0970	0.28
171	0.1024	0.0992	0.29
172	0.0900	0.0876	0.25
173	0.1007	0.0994	0.29
174	0.0643	0.0597	0.17
175	0.0390	0.0365	0.11
176	0.0681	0.0584	0.17
177	0.0537	0.0526	0.15
178	0.2007	0.1956	0.56
179	0.0668	0.0647	0.19
180	0.0618	0.0599	0.17
181	0.1093	0.1092	0.32
182	0.0626	0.0620	0.18
183	0.1213	0.1212	0.35
184	0.1370	0.1369	0.39
185	0.0449	0.0444	0.13
186	0.1293	0.1279	0.37
187	0.0407	0.0391	0.11
188	0.1208	0.1203	0.35
189	0.0706	0.0703	0.20
190	0.1044	0.1044	0.30
191	0.0808	0.0808	0.23
192	0.0885	0.0884	0.25
193	0.0440	0.0435	0.13
194	0.0929	0.0926	0.27
195	0.0575	0.0563	0.16
196	0.1137	0.1132	0.33
197	0.0586	0.0548	0.16
198	0.1096	0.1082	0.31
199	0.1083	0.1067	0.31
200	0.0829	0.0813	0.23
