#Epoch	RMSE	MAE	MAPE(%)
143	0.1525	0.1034	0.07
144	0.1605	0.1229	0.08
145	0.1629	0.1283	0.09
146	0.1951	0.1756	0.12
147	0.1681	0.1397	0.10
148	0.1482	0.0885	0.06
149	0.1674	0.1355	0.09
150	0.1711	0.1409	0.10
151	0.1723	0.1445	0.10
152	0.1765	0.1491	0.10
153	0.1463	0.0868	0.06
154	0.1874	0.1638	0.11
155	0.1493	0.0990	0.07
156	0.1925	0.1715	0.12
157	0.1456	0.0884	0.06
158	0.1573	0.1155	0.08
159	0.1600	0.1264	0.09
160	0.1818	0.1591	0.11
161	0.1429	0.0821	0.06
162	0.1510	0.0982	0.07
163	0.1573	0.1227	0.08
164	0.1637	0.1332	0.09
165	0.1891	0.1697	0.12
166	0.1427	0.0700	0.05
167	0.1852	0.1643	0.11
168	0.1434	0.0800	0.05
169	0.1515	0.0964	0.07
170	0.1733	0.1479	0.10
171	0.1502	0.1049	0.07
172	0.1678	0.1385	0.09
173	0.1744	0.1489	0.10
174	0.1565	0.1207	0.08
175	0.1471	0.0857	0.06
176	0.1604	0.1235	0.08
177	0.1699	0.1427	0.10
178	0.1482	0.0925	0.06
179	0.1637	0.1333	0.09
180	0.1482	0.1027	0.07
181	0.1687	0.1410	0.10
182	0.1461	0.0976	0.07
183	0.1470	0.1021	0.07
184	0.1883	0.1682	0.11
185	0.1468	0.1010	0.07
186	0.1437	0.0881	0.06
187	0.1608	0.1287	0.09
188	0.1490	0.1089	0.07
189	0.1599	0.1278	0.09
190	0.1420	0.0831	0.06
191	0.1475	0.1028	0.07
192	0.1648	0.1364	0.09
193	0.1554	0.1195	0.08
194	0.1581	0.1232	0.08
195	0.1442	0.0977	0.07
196	0.1491	0.1056	0.07
197	0.1497	0.1063	0.07
198	0.2126	0.1976	0.13
199	0.1481	0.1040	0.07
200	0.1640	0.1344	0.09
