#Epoch	RMSE	MAE	MAPE(%)
1	0.3414	0.3374	0.43
2	0.3438	0.2601	0.33
3	0.3791	0.3720	0.47
4	0.1635	0.1511	0.19
5	0.1673	0.1306	0.16
6	0.1262	0.1167	0.15
7	0.1755	0.1739	0.22
8	0.1794	0.1647	0.21
9	0.1399	0.1150	0.15
10	0.1715	0.1526	0.19
11	0.1093	0.0856	0.11
12	0.0459	0.0388	0.05
13	0.0780	0.0766	0.10
14	0.0490	0.0466	0.06
15	0.0394	0.0304	0.04
16	0.0426	0.0367	0.05
17	0.0539	0.0373	0.05
18	0.0756	0.0733	0.09
19	0.2016	0.1983	0.25
20	0.2594	0.2589	0.33
21	0.3600	0.3587	0.45
22	0.2674	0.2622	0.33
23	0.2679	0.2653	0.33
24	0.3199	0.3163	0.40
25	0.3133	0.3066	0.39
26	0.2727	0.2691	0.34
27	0.2706	0.2653	0.33
28	0.2353	0.2319	0.29
29	0.2367	0.2342	0.30
30	0.2367	0.2316	0.29
31	0.2095	0.2030	0.26
32	0.2072	0.2043	0.26
33	0.2393	0.2350	0.30
34	0.2082	0.1860	0.23
35	0.1853	0.1630	0.21
36	0.1695	0.1447	0.18
37	0.1854	0.1737	0.22
38	0.1706	0.1537	0.19
39	0.2189	0.2128	0.27
40	0.1861	0.1657	0.21
41	0.2167	0.2041	0.26
42	0.2092	0.1767	0.22
43	0.1656	0.1434	0.18
44	0.1812	0.1495	0.19
45	0.1957	0.1662	0.21
46	0.1683	0.1475	0.19
47	0.1746	0.1645	0.21
48	0.1535	0.1472	0.19
49	0.1671	0.1648	0.21
50	0.1667	0.1651	0.21
51	0.1854	0.1851	0.23
52	0.1807	0.1804	0.23
53	0.1744	0.1726	0.22
54	0.1791	0.1778	0.22
55	0.1828	0.1797	0.23
56	0.2118	0.2117	0.27
57	0.2011	0.1995	0.25
58	0.2139	0.2101	0.27
59	0.2161	0.2093	0.26
60	0.1902	0.1835	0.23
61	0.2002	0.1942	0.25
62	0.2422	0.2345	0.30
63	0.1908	0.1656	0.21
64	0.1584	0.1253	0.16
65	0.1603	0.1276	0.16
66	0.1526	0.1225	0.15
67	0.1628	0.1398	0.18
68	0.1405	0.1144	0.14
69	0.1364	0.1161	0.15
70	0.1241	0.1044	0.13
71	0.1117	0.0946	0.12
72	0.0981	0.0768	0.10
73	0.1057	0.0897	0.11
74	0.1096	0.0939	0.12
75	0.1119	0.0980	0.12
76	0.1180	0.1070	0.13
77	0.1031	0.0959	0.12
78	0.1010	0.0887	0.11
79	0.1364	0.1311	0.17
80	0.1196	0.1130	0.14
81	0.1029	0.0972	0.12
82	0.0912	0.0842	0.11
83	0.0741	0.0670	0.08
84	0.0920	0.0883	0.11
85	0.0844	0.0802	0.10
86	0.0741	0.0691	0.09
87	0.0963	0.0866	0.11
88	0.0862	0.0843	0.11
89	0.1579	0.1464	0.18
90	0.1288	0.1265	0.16
91	0.1353	0.1330	0.17
92	0.1134	0.1104	0.14
93	0.0862	0.0825	0.10
94	0.0739	0.0713	0.09
95	0.0658	0.0622	0.08
96	0.0530	0.0465	0.06
97	0.0484	0.0396	0.05
98	0.0474	0.0389	0.05
99	0.0487	0.0394	0.05
100	0.0478	0.0382	0.05
101	0.0466	0.0369	0.05
102	0.0449	0.0362	0.05
103	0.0450	0.0359	0.05
104	0.0401	0.0342	0.04
105	0.0420	0.0336	0.04
106	0.0423	0.0362	0.05
107	0.0431	0.0337	0.04
108	0.0422	0.0357	0.04
109	0.0451	0.0370	0.05
110	0.0818	0.0817	0.10
111	0.1433	0.1427	0.18
112	0.0893	0.0876	0.11
113	0.1538	0.1529	0.19
114	0.1446	0.1441	0.18
115	0.1500	0.1495	0.19
116	0.0963	0.0956	0.12
117	0.0506	0.0473	0.06
118	0.0276	0.0243	0.03
119	0.0206	0.0190	0.02
120	0.0333	0.0302	0.04
121	0.0320	0.0299	0.04
122	0.0312	0.0302	0.04
123	0.0318	0.0309	0.04
124	0.0306	0.0296	0.04
125	0.0302	0.0285	0.04
126	0.0287	0.0272	0.03
127	0.0278	0.0264	0.03
128	0.0267	0.0248	0.03
129	0.0277	0.0243	0.03
130	0.0337	0.0288	0.04
131	0.0355	0.0305	0.04
132	0.0284	0.0244	0.03
133	0.0249	0.0237	0.03
134	0.0215	0.0191	0.02
135	0.0247	0.0234	0.03
136	0.0342	0.0299	0.04
137	0.0454	0.0404	0.05
138	0.0739	0.0669	0.08
139	0.0607	0.0571	0.07
140	0.1047	0.0997	0.13
141	0.0972	0.0929	0.12
142	0.0562	0.0521	0.07
143	0.1880	0.1877	0.24
144	0.1072	0.1057	0.13
145	0.1687	0.1686	0.21
146	0.1616	0.1605	0.20
147	0.1626	0.1624	0.20
148	0.1342	0.1339	0.17
149	0.1195	0.1193	0.15
150	0.0275	0.0253	0.03
151	0.0168	0.0139	0.02
152	0.0230	0.0192	0.02
153	0.0180	0.0152	0.02
154	0.0239	0.0203	0.03
155	0.0220	0.0184	0.02
156	0.0183	0.0158	0.02
157	0.2226	0.2222	0.28
158	0.0215	0.0171	0.02
159	0.1523	0.1522	0.19
160	0.2562	0.2561	0.32
161	0.2644	0.2642	0.33
162	0.3548	0.3541	0.45
163	0.2689	0.2683	0.34
164	0.2682	0.2681	0.34
165	0.1764	0.1754	0.22
166	0.1869	0.1866	0.24
167	0.1712	0.1707	0.22
168	0.1713	0.1710	0.22
169	0.1527	0.1524	0.19
170	0.1272	0.1268	0.16
171	0.1041	0.1036	0.13
172	0.1177	0.1172	0.15
173	0.1366	0.1360	0.17
174	0.1159	0.1151	0.15
175	0.1613	0.1610	0.20
176	0.1504	0.1498	0.19
177	0.1290	0.1284	0.16
178	0.1051	0.1050	0.13
179	0.1512	0.1507	0.19
180	0.1386	0.1383	0.17
181	0.1547	0.1544	0.19
182	0.1362	0.1301	0.16
183	0.2840	0.2835	0.36
184	0.2590	0.2589	0.33
185	0.2154	0.2152	0.27
186	0.1131	0.1127	0.14
187	0.1094	0.1090	0.14
188	0.1141	0.1139	0.14
189	0.1018	0.1015	0.13
190	0.0952	0.0949	0.12
191	0.0888	0.0886	0.11
192	0.0838	0.0835	0.11
193	0.0862	0.0859	0.11
194	0.1062	0.1059	0.13
195	0.0926	0.0922	0.12
196	0.1161	0.1158	0.15
197	0.0787	0.0784	0.10
198	0.0846	0.0843	0.11
199	0.1143	0.1142	0.14
200	0.1054	0.1044	0.13
