#Epoch	RMSE	MAE	MAPE(%)
153	0.1777	0.1445	2.07
154	0.1809	0.1616	2.35
155	0.2086	0.1783	2.56
156	0.2770	0.2661	3.89
157	0.1640	0.1105	1.55
158	0.2414	0.2275	3.32
159	0.1614	0.1033	1.45
160	0.1944	0.1795	2.61
161	0.2091	0.1878	2.70
162	0.1788	0.1591	2.30
163	0.2275	0.2146	3.11
164	0.2026	0.1894	2.74
165	0.2954	0.2861	4.17
166	0.2497	0.2091	2.99
167	0.2614	0.2424	3.52
168	0.3170	0.3032	4.41
169	0.2934	0.2814	4.09
170	0.2881	0.2515	3.61
171	0.2951	0.2797	4.06
172	0.2768	0.2602	3.77
173	0.2972	0.2851	4.15
174	0.2743	0.2528	3.65
175	0.2650	0.2267	3.25
176	0.2603	0.2211	3.17
177	0.1522	0.0850	1.18
178	0.2465	0.2284	3.31
179	0.1377	0.0745	1.03
180	0.2271	0.2100	3.05
181	0.1557	0.1180	1.68
182	0.2044	0.1833	2.66
183	0.2076	0.1886	2.72
184	0.1734	0.1525	2.20
185	0.2072	0.1872	2.70
186	0.2117	0.1962	2.85
187	0.2680	0.2516	3.65
188	0.3211	0.3113	4.53
189	0.1604	0.1324	1.91
190	0.1774	0.1397	1.99
191	0.1943	0.1785	2.60
192	0.1791	0.1452	2.07
193	0.2349	0.2243	3.27
194	0.2126	0.1922	2.77
195	0.1609	0.1452	2.10
196	0.2823	0.2693	3.90
197	0.2096	0.1998	2.90
198	0.2616	0.2268	3.25
199	0.2408	0.2316	3.37
200	0.3624	0.3363	4.85
