#Epoch	RMSE	MAE	MAPE(%)
94	2.3737	2.3161	13.83
95	2.3751	2.3176	13.84
96	2.2429	2.1819	13.04
97	2.2122	2.1503	12.85
98	2.2181	2.1565	12.89
99	2.1674	2.1043	12.58
100	2.2490	2.1881	13.07
101	2.4771	2.4219	14.46
102	2.4600	2.4045	14.36
103	2.4905	2.4358	14.54
104	2.4645	2.4092	14.38
105	2.4871	2.4324	14.52
106	2.4684	2.4132	14.41
107	2.4851	2.4303	14.51
108	2.4700	2.4148	14.42
109	2.4685	2.4133	14.41
110	2.4807	2.4258	14.48
111	2.4498	2.3942	14.30
112	2.4543	2.3988	14.32
113	2.4536	2.3981	14.32
114	2.4300	2.3739	14.18
115	2.4137	2.3572	14.08
116	2.4375	2.3816	14.22
117	2.4273	2.3711	14.16
118	2.4228	2.3665	14.13
119	2.4027	2.3460	14.01
120	2.3910	2.3340	13.94
121	2.3998	2.3430	13.99
122	2.3726	2.3152	13.83
123	2.3164	2.2573	13.48
124	2.1137	2.0488	12.25
125	2.3350	2.2765	13.60
126	2.2867	2.2270	13.30
127	2.1541	2.0906	12.49
128	2.0999	2.0347	12.16
129	2.2379	2.1769	13.01
130	2.3647	2.3069	13.78
131	2.4745	2.4194	14.45
132	2.5062	2.4519	14.64
133	2.4777	2.4228	14.47
134	2.4615	2.4061	14.37
135	2.4634	2.4081	14.38
136	2.4639	2.4086	14.38
137	2.4493	2.3937	14.29
138	2.4654	2.4102	14.39
139	2.4416	2.3858	14.25
140	2.4350	2.3791	14.21
141	2.4164	2.3600	14.09
142	2.4393	2.3835	14.23
143	2.4425	2.3867	14.25
144	2.4472	2.3916	14.28
145	2.4252	2.3690	14.15
146	2.4296	2.3736	14.17
147	2.4276	2.3714	14.16
148	2.4318	2.3758	14.19
149	2.4331	2.3771	14.19
150	2.3314	2.2728	13.58
151	2.2065	2.1446	12.82
152	1.6490	1.5646	9.38
153	1.5574	1.4680	8.80
154	1.8058	1.7292	10.35
155	1.7797	1.7020	10.19
156	2.3531	2.2950	13.71
157	2.5421	2.4885	14.85
158	2.6824	2.6317	15.70
159	2.4333	2.3773	14.20
160	2.5172	2.4631	14.70
161	2.4826	2.4277	14.49
162	2.4992	2.4447	14.60
163	2.4951	2.4405	14.57
164	2.4815	2.4266	14.49
165	2.4748	2.4197	14.45
166	2.5120	2.4579	14.67
167	2.4820	2.4272	14.49
168	2.4761	2.4211	14.46
169	2.4730	2.4179	14.44
170	2.4677	2.4125	14.40
171	2.4628	2.4075	14.37
172	2.4696	2.4145	14.42
173	2.4728	2.4177	14.44
174	2.4588	2.4034	14.35
175	2.4592	2.4038	14.35
176	2.4733	2.4182	14.44
177	2.4573	2.4019	14.34
178	2.4278	2.3716	14.16
179	2.4370	2.3811	14.22
180	2.4029	2.3461	14.01
181	2.3822	2.3250	13.89
182	2.3501	2.2921	13.69
183	2.3112	2.2521	13.45
184	2.2185	2.1569	12.89
185	2.1160	2.0513	12.26
186	2.3869	2.3297	13.91
187	2.4798	2.4249	14.48
188	2.5279	2.4741	14.77
189	2.4913	2.4366	14.55
190	2.5345	2.4808	14.81
191	2.5046	2.4502	14.63
192	2.4946	2.4400	14.57
193	2.4877	2.4330	14.53
194	2.4931	2.4385	14.56
195	2.4827	2.4279	14.50
196	2.4739	2.4188	14.44
197	2.4798	2.4249	14.48
198	2.4751	2.4201	14.45
199	2.4909	2.4363	14.55
200	2.4820	2.4272	14.49
