#Epoch	RMSE	MAE	MAPE(%)
1	0.3330	0.2854	2.46
2	0.3843	0.3554	3.08
3	0.3872	0.3602	3.12
4	0.3863	0.3596	3.12
5	0.3783	0.3508	3.04
6	0.3704	0.3421	2.96
7	0.3604	0.3309	2.86
8	0.3485	0.3173	2.74
9	0.3342	0.3007	2.60
10	0.3175	0.2807	2.42
11	0.2986	0.2573	2.22
12	0.2797	0.2332	2.01
13	0.2611	0.2082	1.79
14	0.2448	0.1844	1.58
15	0.2328	0.1654	1.41
16	0.2248	0.1525	1.30
17	0.2193	0.1447	1.23
18	0.2148	0.1396	1.18
19	0.2108	0.1357	1.15
20	0.2069	0.1322	1.12
21	0.2031	0.1289	1.09
22	0.1994	0.1257	1.06
23	0.1959	0.1226	1.04
24	0.1924	0.1197	1.01
25	0.1891	0.1168	0.99
26	0.1860	0.1141	0.96
27	0.1830	0.1115	0.94
28	0.1802	0.1091	0.92
29	0.1775	0.1067	0.90
30	0.1750	0.1045	0.88
31	0.1726	0.1025	0.86
32	0.1704	0.1006	0.85
33	0.1683	0.0988	0.83
34	0.1663	0.0972	0.82
35	0.1644	0.0956	0.81
36	0.1626	0.0942	0.79
37	0.1609	0.0929	0.78
38	0.1592	0.0916	0.77
39	0.1576	0.0904	0.76
40	0.1560	0.0893	0.75
41	0.1545	0.0882	0.74
42	0.1530	0.0872	0.73
43	0.1516	0.0862	0.73
44	0.1501	0.0852	0.72
45	0.1488	0.0843	0.71
46	0.1474	0.0834	0.70
47	0.1461	0.0825	0.69
48	0.1449	0.0817	0.69
49	0.1437	0.0808	0.68
50	0.1426	0.0800	0.67
51	0.1415	0.0793	0.67
52	0.1405	0.0786	0.66
53	0.1395	0.0779	0.66
54	0.1386	0.0772	0.65
55	0.1377	0.0766	0.64
56	0.1366	0.0760	0.64
57	0.1357	0.0754	0.63
58	0.1348	0.0748	0.63
59	0.1339	0.0742	0.62
60	0.1331	0.0737	0.62
61	0.1323	0.0732	0.62
62	0.1316	0.0727	0.61
63	0.1308	0.0722	0.61
64	0.1300	0.0718	0.60
65	0.1292	0.0713	0.60
66	0.1285	0.0709	0.60
67	0.1277	0.0704	0.59
68	0.1270	0.0700	0.59
69	0.1263	0.0696	0.59
70	0.1256	0.0692	0.58
71	0.1250	0.0689	0.58
72	0.1242	0.0685	0.58
73	0.1236	0.0681	0.57
74	0.1230	0.0678	0.57
75	0.1224	0.0675	0.57
76	0.1218	0.0672	0.57
77	0.1212	0.0668	0.56
78	0.1206	0.0665	0.56
79	0.1201	0.0663	0.56
80	0.1196	0.0660	0.56
81	0.1191	0.0658	0.55
82	0.1187	0.0655	0.55
83	0.1182	0.0652	0.55
84	0.1177	0.0650	0.55
85	0.1172	0.0647	0.54
86	0.1167	0.0644	0.54
87	0.1162	0.0642	0.54
88	0.1157	0.0641	0.54
89	0.1219	0.0665	0.56
90	0.1254	0.0682	0.57
91	0.1221	0.0666	0.56
92	0.1177	0.0646	0.54
93	0.1145	0.0632	0.53
94	0.1127	0.0624	0.52
95	0.1118	0.0620	0.52
96	0.1112	0.0617	0.52
97	0.1108	0.0615	0.52
98	0.1103	0.0613	0.52
99	0.1099	0.0611	0.51
100	0.1094	0.0609	0.51
101	0.1089	0.0607	0.51
102	0.1086	0.0606	0.51
103	0.1083	0.0604	0.51
104	0.1080	0.0603	0.51
105	0.1077	0.0602	0.51
106	0.1074	0.0602	0.51
107	0.1071	0.0601	0.51
108	0.1067	0.0601	0.51
109	0.1063	0.0600	0.51
110	0.1072	0.0597	0.50
111	0.1072	0.0608	0.51
112	0.1061	0.0602	0.51
113	0.1040	0.0594	0.50
114	0.1024	0.0588	0.50
115	0.1008	0.0582	0.49
116	0.0994	0.0576	0.49
117	0.0983	0.0571	0.48
118	0.0973	0.0566	0.48
119	0.0965	0.0563	0.48
120	0.0957	0.0559	0.47
121	0.0952	0.0556	0.47
122	0.0949	0.0554	0.47
123	0.0946	0.0553	0.47
124	0.0943	0.0552	0.47
125	0.0940	0.0550	0.47
126	0.0937	0.0548	0.46
127	0.0933	0.0546	0.46
128	0.0929	0.0544	0.46
129	0.0926	0.0543	0.46
130	0.0924	0.0541	0.46
131	0.0922	0.0540	0.46
132	0.0920	0.0539	0.46
133	0.0918	0.0539	0.46
134	0.0917	0.0538	0.46
135	0.0915	0.0536	0.45
136	0.0913	0.0535	0.45
137	0.0910	0.0532	0.45
138	0.0907	0.0530	0.45
139	0.0904	0.0527	0.45
140	0.0901	0.0525	0.44
141	0.0898	0.0522	0.44
142	0.0895	0.0519	0.44
143	0.0892	0.0516	0.44
144	0.0890	0.0514	0.44
145	0.0888	0.0511	0.43
146	0.0886	0.0508	0.43
147	0.0884	0.0505	0.43
148	0.0882	0.0503	0.43
149	0.0880	0.0501	0.42
150	0.0878	0.0498	0.42
151	0.0876	0.0497	0.42
152	0.0874	0.0494	0.42
153	0.0872	0.0493	0.42
154	0.0870	0.0491	0.42
155	0.0869	0.0490	0.42
156	0.0867	0.0489	0.41
157	0.0865	0.0487	0.41
158	0.0863	0.0486	0.41
159	0.0861	0.0485	0.41
160	0.0859	0.0483	0.41
161	0.0859	0.0483	0.41
162	0.0858	0.0482	0.41
163	0.0858	0.0481	0.41
164	0.0858	0.0481	0.41
165	0.0858	0.0480	0.41
166	0.0858	0.0479	0.41
167	0.0859	0.0479	0.41
168	0.0859	0.0479	0.41
169	0.0859	0.0479	0.41
170	0.0859	0.0478	0.41
171	0.0859	0.0477	0.40
172	0.0859	0.0477	0.40
173	0.0858	0.0476	0.40
174	0.0857	0.0475	0.40
175	0.0856	0.0474	0.40
176	0.0854	0.0473	0.40
177	0.0852	0.0472	0.40
178	0.0849	0.0471	0.40
179	0.0848	0.0470	0.40
180	0.0846	0.0469	0.40
181	0.0845	0.0470	0.40
182	0.0844	0.0469	0.40
183	0.0843	0.0469	0.40
184	0.0842	0.0468	0.40
185	0.0841	0.0469	0.40
186	0.0840	0.0468	0.40
187	0.0838	0.0468	0.40
188	0.0837	0.0468	0.40
189	0.0836	0.0468	0.40
190	0.0835	0.0467	0.40
191	0.0834	0.0467	0.40
192	0.0833	0.0467	0.40
193	0.0832	0.0467	0.40
194	0.0832	0.0467	0.40
195	0.0831	0.0467	0.40
196	0.0830	0.0467	0.40
197	0.0829	0.0467	0.40
198	0.0829	0.0467	0.40
199	0.0827	0.0467	0.40
200	0.0827	0.0467	0.40
