#Epoch	RMSE	MAE	MAPE(%)
72	0.1303	0.1286	0.76
73	0.1537	0.1518	0.89
74	0.3145	0.3132	1.84
75	0.5043	0.5024	2.96
76	0.0853	0.0710	0.42
77	0.1186	0.1168	0.69
78	0.2403	0.2384	1.40
79	0.1717	0.1702	1.00
80	0.1895	0.1886	1.11
81	0.0648	0.0618	0.36
82	0.0594	0.0589	0.35
83	0.2905	0.2892	1.70
84	0.3235	0.3218	1.89
85	0.1415	0.1365	0.80
86	0.1305	0.1245	0.73
87	0.0959	0.0854	0.50
88	0.0926	0.0834	0.49
89	0.4437	0.4399	2.59
90	0.0676	0.0581	0.34
91	0.1306	0.1273	0.75
92	0.0754	0.0720	0.42
93	0.2812	0.2804	1.65
94	0.1505	0.1497	0.88
95	0.1192	0.1184	0.70
96	0.2483	0.2482	1.46
97	0.2393	0.2378	1.40
98	0.0546	0.0497	0.29
99	0.1141	0.1096	0.64
100	0.2075	0.2052	1.21
101	0.4340	0.4317	2.54
102	0.3593	0.3589	2.11
103	0.1719	0.1698	1.00
104	0.1169	0.1144	0.67
105	0.1836	0.1831	1.08
106	0.0421	0.0409	0.24
107	0.2045	0.2044	1.20
108	0.0741	0.0740	0.44
109	0.0791	0.0784	0.46
110	0.0238	0.0206	0.12
111	0.3431	0.3411	2.01
112	0.3901	0.3898	2.29
113	0.2333	0.2309	1.36
114	0.1689	0.1678	0.99
115	0.0798	0.0780	0.46
116	0.1291	0.1288	0.76
117	0.0680	0.0657	0.39
118	0.0337	0.0321	0.19
119	0.2467	0.2458	1.45
120	0.0646	0.0610	0.36
121	0.2650	0.2642	1.55
122	0.2055	0.2039	1.20
123	0.3041	0.3025	1.78
124	0.1510	0.1478	0.87
125	0.3199	0.3198	1.88
126	0.1801	0.1796	1.06
127	0.1690	0.1674	0.98
128	0.0980	0.0975	0.57
129	0.2433	0.2391	1.41
130	0.0554	0.0524	0.31
131	0.0239	0.0193	0.11
132	0.1025	0.0967	0.57
133	0.4769	0.4758	2.80
134	0.3199	0.3196	1.88
135	0.2226	0.2194	1.29
136	0.1807	0.1779	1.05
137	0.1885	0.1874	1.10
138	0.0437	0.0383	0.23
139	0.1730	0.1702	1.00
140	0.1008	0.0928	0.55
141	0.3138	0.3130	1.84
142	0.2318	0.2289	1.35
143	0.3085	0.3071	1.81
144	0.1229	0.1167	0.69
145	0.1646	0.1635	0.96
146	0.1547	0.1534	0.90
147	0.2292	0.2274	1.34
148	0.1256	0.1244	0.73
149	0.3127	0.3104	1.83
150	0.2360	0.2356	1.39
151	0.3469	0.3458	2.03
152	0.2990	0.2978	1.75
153	0.1295	0.1274	0.75
154	0.1331	0.1314	0.77
155	0.1831	0.1830	1.08
156	0.2191	0.2187	1.29
157	0.1656	0.1651	0.97
158	0.2467	0.2465	1.45
159	0.2646	0.2645	1.56
160	0.0562	0.0532	0.31
161	0.2240	0.2231	1.31
162	0.1346	0.1206	0.71
163	0.2220	0.2189	1.29
164	0.1571	0.1546	0.91
165	0.3403	0.3397	2.00
166	0.0134	0.0108	0.06
167	0.3686	0.3684	2.17
168	0.1765	0.1757	1.03
169	0.1219	0.1194	0.70
170	0.1245	0.1239	0.73
171	0.2598	0.2587	1.52
172	0.1628	0.1549	0.91
173	0.3153	0.3114	1.83
174	0.1607	0.1549	0.91
175	0.1905	0.1866	1.10
176	0.2046	0.2022	1.19
177	0.3153	0.3152	1.85
178	0.1490	0.1489	0.88
179	0.1041	0.1017	0.60
180	0.1013	0.0989	0.58
181	0.2312	0.2309	1.36
182	0.1610	0.1595	0.94
183	0.0586	0.0565	0.33
184	0.2689	0.2617	1.54
185	0.3461	0.3446	2.03
186	0.1567	0.1491	0.88
187	0.2153	0.2142	1.26
188	0.0864	0.0758	0.45
189	0.3114	0.3109	1.83
190	0.1997	0.1963	1.15
191	0.1082	0.1076	0.63
192	0.1055	0.1051	0.62
193	0.2925	0.2920	1.72
194	0.1462	0.1432	0.84
195	0.3939	0.3928	2.31
196	0.2060	0.2038	1.20
197	0.2690	0.2678	1.58
198	0.1870	0.1865	1.10
199	0.0809	0.0798	0.47
200	0.1423	0.1398	0.82
