#Epoch	RMSE	MAE	MAPE(%)
1	1.9899	1.6057	3.65
2	1.7638	1.3372	3.01
3	2.1043	1.6506	3.68
4	1.8742	1.4528	3.25
5	2.0777	1.6268	3.64
6	1.8329	1.4040	3.14
7	1.7843	1.3715	3.07
8	2.7795	2.3907	5.36
9	3.3251	2.9166	6.56
10	3.1811	2.8051	6.31
11	2.9112	2.5092	5.64
12	2.1313	1.6918	3.79
13	2.4571	2.0456	4.58
14	2.8332	2.4233	5.44
15	3.0632	2.6570	5.97
16	2.2458	1.7888	3.99
17	3.2967	2.8159	6.35
18	2.5021	2.0443	4.59
19	2.1014	1.6473	3.67
20	2.6278	2.2117	4.95
21	2.8111	2.4017	5.39
22	3.5902	3.2543	7.34
23	2.2337	1.7824	3.98
24	3.2187	2.8390	6.39
25	3.0812	2.7313	6.14
26	3.2713	2.9171	6.57
27	2.8327	2.4396	5.48
28	3.3228	3.0070	6.77
29	2.6910	2.2898	5.13
30	3.3478	3.0298	6.82
31	3.3838	3.0648	6.90
32	3.1221	2.7835	6.26
33	3.0222	2.6487	5.95
34	2.9690	2.6043	5.85
35	2.6751	2.2749	5.10
36	3.3770	3.0569	6.89
37	2.8942	2.5143	5.64
38	2.7942	2.4139	5.42
39	2.7305	2.3181	5.20
40	3.1701	2.8268	6.36
41	3.1214	2.7663	6.22
42	3.0629	2.7042	6.08
43	3.0867	2.7295	6.14
44	3.1963	2.8598	6.43
45	3.0117	2.6517	5.96
46	3.2689	2.9407	6.62
47	3.0291	2.6719	6.00
48	3.2329	2.9022	6.53
49	2.9389	2.5702	5.77
50	3.1194	2.7736	6.24
51	3.0315	2.6740	6.01
52	3.1742	2.8334	6.37
53	2.8749	2.4985	5.61
54	3.0969	2.7424	6.17
55	2.9289	2.5576	5.74
56	3.2547	2.9225	6.58
57	3.0086	2.6488	5.95
58	3.2931	2.9662	6.68
59	2.9391	2.5690	5.77
60	2.2342	1.7612	3.93
61	2.1828	1.7205	3.84
62	2.7515	2.3270	5.22
63	3.1456	2.7920	6.28
64	3.0541	2.6872	6.04
65	3.1515	2.7987	6.29
66	3.0926	2.7283	6.13
67	3.0528	2.6867	6.04
68	3.0292	2.6614	5.98
69	3.3340	2.9969	6.75
70	2.9463	2.5593	5.75
71	2.9549	2.5796	5.79
72	3.3225	2.9961	6.75
73	3.0696	2.6946	6.06
74	3.1109	2.7456	6.17
75	2.9851	2.6058	5.85
76	3.0343	2.6576	5.97
77	2.9638	2.6029	5.85
78	3.1144	2.7585	6.20
79	3.0319	2.6740	6.01
80	2.9675	2.6095	5.86
81	2.6296	2.2261	4.99
82	2.9923	2.6355	5.92
83	2.8299	2.4491	5.50
84	3.0588	2.7091	6.09
85	2.9572	2.5903	5.82
86	3.0272	2.6691	6.00
87	3.2092	2.8744	6.47
88	3.0682	2.7167	6.11
89	3.2316	2.9001	6.53
90	3.0793	2.7286	6.13
91	3.1580	2.8174	6.34
92	3.0656	2.7142	6.10
93	3.1589	2.8189	6.34
94	3.0447	2.6893	6.04
95	3.1167	2.7708	6.23
96	2.9151	2.5426	5.71
97	3.1682	2.8298	6.37
98	2.9694	2.6050	5.85
99	3.0480	2.6956	6.06
100	2.9341	2.5649	5.76
101	3.0297	2.6752	6.01
102	2.9479	2.5812	5.80
103	2.9893	2.6291	5.91
104	2.9872	2.6239	5.89
105	3.1400	2.7979	6.29
106	2.9554	2.5867	5.81
107	2.7354	2.3363	5.24
108	3.0386	2.6711	6.00
109	3.0724	2.6985	6.07
110	2.9768	2.5865	5.81
111	2.6623	2.2498	5.04
112	3.0202	2.6484	5.95
113	3.0724	2.7011	6.07
114	3.1729	2.8169	6.34
115	2.8518	2.4707	5.54
116	2.9920	2.6278	5.90
117	3.1110	2.7621	6.21
118	2.9207	2.5476	5.72
119	3.1606	2.8142	6.33
120	2.9450	2.5765	5.79
121	2.8429	2.4635	5.53
122	2.9897	2.6227	5.89
123	3.0252	2.6594	5.98
124	2.6990	2.2949	5.14
125	2.2322	1.7731	3.96
