#Epoch	RMSE	MAE	MAPE(%)
79	0.0845	0.0617	0.56
80	0.2020	0.1698	1.55
81	0.1384	0.1128	1.03
82	0.2174	0.1908	1.75
83	0.1016	0.0817	0.75
84	0.2222	0.1904	1.74
85	0.0828	0.0599	0.54
86	0.2166	0.1914	1.75
87	0.1309	0.1088	1.00
88	0.1453	0.1201	1.10
89	0.1608	0.1174	1.06
90	0.0899	0.0722	0.66
91	0.1945	0.1558	1.42
92	0.0857	0.0605	0.55
93	0.1926	0.1719	1.58
94	0.1653	0.1369	1.26
95	0.2048	0.1817	1.67
96	0.0816	0.0625	0.57
97	0.2041	0.1710	1.56
98	0.1030	0.0770	0.70
99	0.2440	0.2190	2.01
100	0.0871	0.0736	0.68
101	0.2534	0.2303	2.12
102	0.2375	0.2188	2.03
103	0.2215	0.1964	1.80
104	0.0991	0.0788	0.72
105	0.2147	0.1894	1.74
106	0.1027	0.0795	0.73
107	0.1483	0.1192	1.09
108	0.3037	0.2585	2.39
109	0.1852	0.1683	1.55
110	0.1711	0.1469	1.34
111	0.1086	0.0843	0.77
112	0.2211	0.1959	1.80
113	0.0717	0.0585	0.54
114	0.2325	0.2090	1.92
115	0.1236	0.0992	0.91
116	0.1881	0.1683	1.54
117	0.1657	0.1413	1.31
118	0.2061	0.1866	1.71
119	0.1284	0.1056	0.98
120	0.2360	0.2088	1.91
121	0.1540	0.1295	1.19
122	0.1537	0.1402	1.29
123	0.1463	0.1049	0.95
124	0.0950	0.0712	0.65
125	0.1888	0.1687	1.55
126	0.1161	0.0920	0.85
127	0.2329	0.2090	1.92
128	0.1195	0.0967	0.89
129	0.2312	0.2137	1.97
130	0.0671	0.0447	0.40
131	0.2030	0.1744	1.59
132	0.1175	0.0860	0.78
133	0.2279	0.2100	1.94
134	0.0869	0.0643	0.59
135	0.1617	0.1141	1.03
136	0.0749	0.0529	0.48
137	0.2383	0.2156	1.98
138	0.0708	0.0486	0.44
139	0.2452	0.2253	2.07
140	0.2337	0.1831	1.70
141	0.1738	0.1548	1.42
142	0.0975	0.0784	0.72
143	0.2292	0.2089	1.92
144	0.0889	0.0731	0.67
145	0.1924	0.1435	1.30
146	0.1049	0.0718	0.65
147	0.1263	0.1076	0.99
148	0.1276	0.0935	0.85
149	0.0868	0.0677	0.62
150	0.2219	0.1995	1.83
151	0.1254	0.1044	0.97
152	0.1837	0.1482	1.35
153	0.1179	0.0970	0.89
154	0.1931	0.1755	1.61
155	0.2145	0.1886	1.75
156	0.2073	0.1857	1.70
157	0.1677	0.1395	1.30
158	0.2125	0.1926	1.77
159	0.1767	0.1574	1.46
160	0.2030	0.1856	1.71
161	0.1584	0.1317	1.22
162	0.1760	0.1562	1.43
163	0.2002	0.1744	1.62
164	0.2182	0.1976	1.82
165	0.2150	0.1797	1.67
166	0.2163	0.2020	1.86
167	0.2327	0.1830	1.70
168	0.1996	0.1781	1.63
169	0.1221	0.1068	0.99
170	0.2490	0.2301	2.12
171	0.2371	0.1917	1.78
172	0.1836	0.1630	1.49
173	0.1250	0.1094	1.01
174	0.2180	0.2002	1.84
175	0.2423	0.1934	1.80
176	0.2239	0.2022	1.86
177	0.1526	0.1225	1.13
178	0.1757	0.1357	1.23
179	0.1523	0.1261	1.16
180	0.2606	0.2382	2.19
181	0.1404	0.1219	1.13
182	0.1785	0.1226	1.10
183	0.0986	0.0795	0.73
184	0.1526	0.1266	1.16
185	0.1776	0.1589	1.47
186	0.2212	0.2035	1.87
187	0.3022	0.2580	2.40
188	0.2146	0.1914	1.76
189	0.1380	0.1134	1.05
190	0.2155	0.1904	1.74
191	0.2377	0.2010	1.87
192	0.2045	0.1834	1.68
193	0.1803	0.1506	1.40
194	0.2157	0.1885	1.73
195	0.1850	0.1557	1.45
196	0.1990	0.1751	1.60
197	0.1459	0.1254	1.16
198	0.2056	0.1807	1.65
199	0.2268	0.1910	1.78
200	0.2587	0.2330	2.14
