#Epoch	RMSE	MAE	MAPE(%)
1	0.2381	0.1826	1.66
2	0.2203	0.1567	1.41
3	0.1999	0.1314	1.18
4	0.1733	0.1039	0.93
5	0.1546	0.0926	0.83
6	0.1466	0.0939	0.84
7	0.1427	0.0904	0.81
8	0.1399	0.0890	0.80
9	0.1343	0.0828	0.74
10	0.1318	0.0816	0.73
11	0.1289	0.0755	0.68
12	0.1211	0.0743	0.67
13	0.1179	0.0754	0.68
14	0.1153	0.0717	0.65
15	0.1100	0.0668	0.60
16	0.1063	0.0657	0.59
17	0.1047	0.0581	0.52
18	0.1033	0.0629	0.57
19	0.1005	0.0629	0.57
20	0.1013	0.0673	0.61
21	0.1015	0.0666	0.60
22	0.0998	0.0673	0.61
23	0.1079	0.0735	0.67
24	0.0967	0.0610	0.55
25	0.0965	0.0610	0.55
26	0.0938	0.0591	0.53
27	0.0911	0.0537	0.48
28	0.0878	0.0516	0.46
29	0.0888	0.0569	0.52
30	0.0920	0.0629	0.57
31	0.0928	0.0630	0.57
32	0.0883	0.0526	0.47
33	0.0876	0.0528	0.48
34	0.0891	0.0617	0.56
35	0.0908	0.0613	0.56
36	0.0889	0.0575	0.52
37	0.0850	0.0461	0.41
38	0.0867	0.0499	0.45
39	0.0859	0.0568	0.52
40	0.0945	0.0707	0.65
41	0.0851	0.0511	0.46
42	0.0877	0.0496	0.45
43	0.0850	0.0533	0.48
44	0.0841	0.0502	0.45
45	0.0852	0.0607	0.55
46	0.0829	0.0513	0.46
47	0.0820	0.0501	0.45
48	0.0798	0.0480	0.43
49	0.0829	0.0469	0.42
50	0.0854	0.0589	0.54
51	0.0876	0.0596	0.54
52	0.0818	0.0484	0.44
53	0.0820	0.0459	0.41
54	0.0849	0.0580	0.53
55	0.0791	0.0500	0.45
56	0.0784	0.0424	0.38
57	0.0851	0.0586	0.53
58	0.0865	0.0579	0.53
59	0.0798	0.0485	0.44
60	0.0825	0.0452	0.41
61	0.0788	0.0482	0.44
62	0.0817	0.0484	0.44
63	0.0770	0.0478	0.43
64	0.0794	0.0459	0.41
65	0.0799	0.0517	0.47
66	0.0832	0.0561	0.51
67	0.0727	0.0390	0.35
68	0.0827	0.0528	0.48
69	0.0783	0.0519	0.47
70	0.0789	0.0455	0.41
71	0.0769	0.0468	0.42
72	0.0768	0.0471	0.43
73	0.0790	0.0518	0.47
74	0.0820	0.0580	0.53
75	0.0792	0.0519	0.47
76	0.0780	0.0472	0.43
77	0.0752	0.0440	0.40
78	0.0777	0.0518	0.47
79	0.0774	0.0500	0.45
80	0.0775	0.0487	0.44
81	0.0763	0.0466	0.42
82	0.0791	0.0537	0.49
83	0.0793	0.0521	0.47
84	0.0772	0.0480	0.44
85	0.0723	0.0425	0.38
86	0.0786	0.0515	0.47
87	0.0745	0.0467	0.42
88	0.0771	0.0507	0.46
89	0.0728	0.0426	0.39
90	0.0756	0.0459	0.42
91	0.0808	0.0589	0.54
92	0.0781	0.0512	0.47
93	0.0735	0.0414	0.37
94	0.0785	0.0522	0.48
95	0.0819	0.0566	0.52
96	0.0744	0.0449	0.41
97	0.0712	0.0380	0.34
98	0.0749	0.0447	0.41
99	0.0720	0.0437	0.40
100	0.0778	0.0523	0.48
101	0.0782	0.0523	0.48
102	0.0705	0.0443	0.40
103	0.0754	0.0473	0.43
104	0.0771	0.0510	0.46
105	0.0765	0.0508	0.46
106	0.0820	0.0601	0.55
107	0.0749	0.0489	0.44
108	0.0704	0.0373	0.34
109	0.0716	0.0413	0.37
110	0.0731	0.0460	0.42
111	0.0781	0.0536	0.49
112	0.0715	0.0439	0.40
113	0.0726	0.0457	0.42
114	0.0741	0.0476	0.43
115	0.0785	0.0552	0.50
116	0.0741	0.0482	0.44
117	0.0708	0.0441	0.40
118	0.0773	0.0502	0.46
119	0.0702	0.0409	0.37
120	0.0714	0.0403	0.36
121	0.0727	0.0494	0.45
122	0.0754	0.0519	0.47
123	0.0779	0.0530	0.48
124	0.0723	0.0440	0.40
125	0.0792	0.0531	0.48
126	0.0743	0.0505	0.46
127	0.0811	0.0581	0.53
128	0.0691	0.0404	0.37
129	0.0706	0.0378	0.34
130	0.0698	0.0424	0.38
131	0.0732	0.0456	0.41
132	0.0763	0.0534	0.49
133	0.0796	0.0565	0.52
134	0.0760	0.0526	0.48
135	0.0710	0.0413	0.37
136	0.0684	0.0368	0.33
137	0.0724	0.0448	0.41
138	0.0683	0.0406	0.37
139	0.0760	0.0523	0.48
140	0.0819	0.0592	0.54
141	0.0765	0.0542	0.49
142	0.0721	0.0441	0.40
143	0.0706	0.0414	0.37
144	0.0693	0.0397	0.36
145	0.0733	0.0491	0.45
146	0.0772	0.0536	0.49
147	0.0674	0.0415	0.38
148	0.0699	0.0399	0.36
149	0.0726	0.0489	0.45
150	0.0760	0.0517	0.47
151	0.0692	0.0431	0.39
152	0.0731	0.0452	0.41
153	0.0765	0.0534	0.49
154	0.0737	0.0494	0.45
155	0.0686	0.0414	0.38
156	0.0744	0.0499	0.45
157	0.0858	0.0651	0.60
158	0.0729	0.0493	0.45
159	0.0714	0.0409	0.37
160	0.0688	0.0384	0.35
161	0.0747	0.0500	0.46
162	0.0692	0.0448	0.41
163	0.0708	0.0442	0.40
164	0.0746	0.0492	0.45
165	0.0687	0.0432	0.39
166	0.0702	0.0429	0.39
167	0.0789	0.0556	0.51
168	0.0675	0.0430	0.39
169	0.0734	0.0480	0.44
170	0.0734	0.0498	0.45
171	0.0678	0.0404	0.37
172	0.0712	0.0436	0.40
173	0.0721	0.0473	0.43
174	0.0863	0.0666	0.61
175	0.0774	0.0561	0.51
176	0.0723	0.0463	0.42
177	0.0660	0.0369	0.33
178	0.0724	0.0459	0.42
179	0.0763	0.0535	0.49
180	0.0757	0.0514	0.47
181	0.0638	0.0346	0.31
182	0.0724	0.0415	0.38
183	0.0727	0.0480	0.44
184	0.0746	0.0532	0.49
185	0.0702	0.0435	0.40
186	0.0746	0.0512	0.47
187	0.0777	0.0562	0.51
188	0.0666	0.0411	0.37
189	0.0725	0.0457	0.42
190	0.0644	0.0386	0.35
191	0.0676	0.0360	0.32
192	0.0675	0.0402	0.36
193	0.0777	0.0538	0.49
194	0.0776	0.0569	0.52
195	0.0889	0.0679	0.62
196	0.0671	0.0423	0.38
197	0.0730	0.0456	0.41
198	0.0692	0.0432	0.39
199	0.0697	0.0413	0.37
200	0.0739	0.0488	0.44
