#Epoch	RMSE	MAE	MAPE(%)
1	0.1399	0.1245	1.04
2	0.0310	0.0284	0.24
3	0.0255	0.0228	0.19
4	0.0078	0.0063	0.05
5	0.0087	0.0072	0.06
6	0.0268	0.0252	0.21
7	0.0351	0.0335	0.28
8	0.0298	0.0288	0.24
9	0.0349	0.0341	0.28
10	0.0512	0.0505	0.42
11	0.0547	0.0541	0.45
12	0.0391	0.0381	0.32
13	0.0228	0.0210	0.18
14	0.0208	0.0192	0.16
15	0.0314	0.0303	0.25
16	0.0218	0.0201	0.17
17	0.0451	0.0440	0.37
18	0.0397	0.0386	0.32
19	0.0538	0.0528	0.44
20	0.0466	0.0458	0.38
21	0.0578	0.0570	0.48
22	0.0429	0.0420	0.35
23	0.0307	0.0297	0.25
24	0.0556	0.0547	0.46
25	0.0691	0.0681	0.57
26	0.0408	0.0397	0.33
27	0.0490	0.0479	0.40
28	0.0382	0.0374	0.31
29	0.0423	0.0413	0.34
30	0.0512	0.0503	0.42
31	0.0644	0.0634	0.53
32	0.0500	0.0490	0.41
33	0.0440	0.0430	0.36
34	0.0563	0.0554	0.46
35	0.0197	0.0186	0.15
36	0.0418	0.0407	0.34
37	0.0559	0.0549	0.46
38	0.0589	0.0578	0.48
39	0.0329	0.0317	0.26
40	0.0342	0.0333	0.28
41	0.0467	0.0460	0.38
42	0.0431	0.0422	0.35
43	0.0618	0.0608	0.51
44	0.0532	0.0521	0.43
45	0.0374	0.0362	0.30
46	0.0417	0.0406	0.34
47	0.0375	0.0366	0.30
48	0.0448	0.0438	0.37
49	0.0501	0.0489	0.41
50	0.0616	0.0606	0.51
51	0.0390	0.0383	0.32
52	0.0500	0.0491	0.41
53	0.0549	0.0538	0.45
54	0.0320	0.0309	0.26
55	0.0396	0.0387	0.32
56	0.0410	0.0402	0.33
57	0.0492	0.0484	0.40
58	0.0261	0.0249	0.21
59	0.0425	0.0416	0.35
60	0.0364	0.0354	0.30
61	0.0396	0.0388	0.32
62	0.0580	0.0568	0.47
63	0.0352	0.0340	0.28
64	0.0505	0.0496	0.41
65	0.0487	0.0478	0.40
66	0.0431	0.0422	0.35
67	0.0445	0.0437	0.36
68	0.0488	0.0480	0.40
69	0.0378	0.0368	0.31
70	0.0390	0.0380	0.32
71	0.0395	0.0386	0.32
72	0.0480	0.0472	0.39
73	0.0342	0.0331	0.28
74	0.0371	0.0360	0.30
75	0.0333	0.0321	0.27
76	0.0556	0.0546	0.46
77	0.0467	0.0458	0.38
78	0.0462	0.0450	0.38
79	0.0397	0.0385	0.32
80	0.0446	0.0434	0.36
81	0.0332	0.0320	0.27
82	0.0327	0.0316	0.26
83	0.0457	0.0443	0.37
84	0.0288	0.0275	0.23
85	0.0366	0.0353	0.29
86	0.0425	0.0414	0.35
87	0.0311	0.0297	0.25
88	0.0474	0.0464	0.39
89	0.0522	0.0512	0.43
90	0.0412	0.0399	0.33
91	0.0421	0.0408	0.34
92	0.0299	0.0286	0.24
93	0.0436	0.0423	0.35
94	0.0325	0.0315	0.26
95	0.0519	0.0511	0.43
96	0.0497	0.0488	0.41
97	0.0426	0.0414	0.35
98	0.0426	0.0414	0.34
99	0.0321	0.0306	0.26
100	0.0397	0.0384	0.32
101	0.0388	0.0375	0.31
102	0.0294	0.0282	0.24
103	0.0461	0.0450	0.37
104	0.0447	0.0436	0.36
105	0.0428	0.0414	0.35
106	0.0431	0.0416	0.35
107	0.0355	0.0342	0.29
108	0.0298	0.0283	0.24
109	0.0339	0.0323	0.27
110	0.0375	0.0362	0.30
111	0.0447	0.0436	0.36
112	0.0322	0.0309	0.26
113	0.0304	0.0291	0.24
114	0.0412	0.0399	0.33
115	0.0376	0.0360	0.30
116	0.0367	0.0348	0.29
117	0.0330	0.0315	0.26
118	0.0271	0.0256	0.21
119	0.0350	0.0333	0.28
120	0.0446	0.0432	0.36
121	0.0348	0.0333	0.28
122	0.0315	0.0299	0.25
123	0.0436	0.0423	0.35
