#Epoch	RMSE	MAE	MAPE(%)
1	0.3850	0.3262	4.70
2	0.2849	0.2415	3.46
3	0.2312	0.1778	2.53
4	0.1980	0.1150	1.59
5	0.1977	0.1020	1.39
6	0.1840	0.0953	1.30
7	0.1829	0.0957	1.31
8	0.1843	0.1092	1.51
9	0.1635	0.0801	1.09
10	0.1727	0.1095	1.52
11	0.1763	0.0998	1.38
12	0.2087	0.1580	2.23
13	0.1714	0.1079	1.50
14	0.1796	0.1326	1.87
15	0.1545	0.0929	1.29
16	0.1970	0.1594	2.26
17	0.1455	0.0899	1.25
18	0.1621	0.1228	1.74
19	0.1635	0.1300	1.85
20	0.1789	0.1454	2.07
21	0.2008	0.1857	2.68
22	0.2049	0.1768	2.53
23	0.1807	0.1630	2.35
24	0.1475	0.1086	1.54
25	0.2244	0.2149	3.12
26	0.1350	0.0905	1.27
27	0.1408	0.1164	1.66
28	0.1314	0.0877	1.23
29	0.1664	0.1532	2.21
30	0.1170	0.0723	1.01
31	0.2319	0.2245	3.27
32	0.1097	0.0645	0.90
33	0.2477	0.2414	3.52
34	0.1006	0.0567	0.79
35	0.2206	0.2141	3.12
36	0.0976	0.0548	0.76
37	0.1846	0.1756	2.55
38	0.0929	0.0529	0.74
39	0.2214	0.2145	3.12
40	0.0976	0.0558	0.78
41	0.2164	0.2101	3.06
42	0.0966	0.0563	0.79
43	0.2101	0.2034	2.96
44	0.0945	0.0536	0.75
45	0.2341	0.2278	3.32
46	0.0922	0.0538	0.75
47	0.2256	0.2195	3.20
48	0.0940	0.0562	0.79
49	0.2161	0.2097	3.05
50	0.0946	0.0546	0.76
51	0.1871	0.1802	2.62
52	0.0935	0.0536	0.75
53	0.2201	0.2138	3.11
54	0.0977	0.0584	0.82
55	0.1921	0.1853	2.69
56	0.1039	0.0654	0.92
57	0.2075	0.2014	2.93
58	0.0911	0.0530	0.74
59	0.1854	0.1786	2.60
60	0.0966	0.0585	0.82
61	0.2133	0.2068	3.01
62	0.0979	0.0587	0.82
63	0.2537	0.2477	3.62
64	0.0951	0.0575	0.81
65	0.2282	0.2218	3.23
66	0.0955	0.0650	0.92
67	0.2066	0.1998	2.91
68	0.1020	0.0636	0.89
69	0.1957	0.1854	2.69
70	0.1069	0.0632	0.89
71	0.1654	0.1546	2.24
72	0.1018	0.0582	0.81
73	0.1583	0.1451	2.09
74	0.0922	0.0511	0.71
75	0.1770	0.1688	2.45
76	0.1048	0.0678	0.95
77	0.1818	0.1730	2.51
78	0.1155	0.0797	1.12
79	0.1783	0.1683	2.44
80	0.1041	0.0700	0.99
81	0.2242	0.2175	3.16
82	0.1122	0.0768	1.09
83	0.2226	0.2169	3.16
84	0.0998	0.0627	0.88
85	0.2197	0.2138	3.11
86	0.1219	0.0895	1.27
87	0.1669	0.1580	2.29
88	0.1043	0.0669	0.94
89	0.1978	0.1906	2.77
90	0.1019	0.0631	0.89
91	0.1822	0.1750	2.54
92	0.1013	0.0648	0.91
93	0.1829	0.1741	2.52
94	0.1079	0.0707	1.00
95	0.1769	0.1696	2.46
96	0.1028	0.0696	0.99
97	0.2028	0.1948	2.83
98	0.1196	0.0851	1.20
99	0.1651	0.1559	2.26
100	0.1017	0.0658	0.93
101	0.1935	0.1862	2.70
102	0.1021	0.0651	0.92
103	0.1680	0.1587	2.30
104	0.0987	0.0579	0.81
105	0.1405	0.1284	1.85
106	0.0996	0.0601	0.84
107	0.1212	0.1011	1.45
108	0.1021	0.0599	0.84
109	0.1207	0.1016	1.46
110	0.0952	0.0550	0.77
111	0.1410	0.1236	1.78
112	0.1125	0.0801	1.13
113	0.1626	0.1502	2.17
