#Epoch	RMSE	MAE	MAPE(%)
1	0.8990	0.7185	0.49
2	0.7833	0.5775	0.39
3	0.7435	0.5313	0.36
4	0.7111	0.4963	0.34
5	0.6806	0.4649	0.32
6	0.6382	0.4215	0.29
7	0.5921	0.3785	0.26
8	0.5426	0.3379	0.23
9	0.4965	0.3027	0.21
10	0.4494	0.2657	0.18
11	0.4089	0.2323	0.16
12	0.3756	0.2041	0.14
13	0.3517	0.1865	0.13
14	0.3371	0.1771	0.12
15	0.3293	0.1724	0.12
16	0.3251	0.1699	0.12
17	0.3227	0.1682	0.11
18	0.3203	0.1665	0.11
19	0.3178	0.1648	0.11
20	0.3153	0.1631	0.11
21	0.3130	0.1615	0.11
22	0.3106	0.1599	0.11
23	0.3084	0.1583	0.11
24	0.3062	0.1569	0.11
25	0.3042	0.1554	0.11
26	0.3021	0.1541	0.10
27	0.3002	0.1527	0.10
28	0.2982	0.1513	0.10
29	0.2963	0.1500	0.10
30	0.2943	0.1487	0.10
31	0.2924	0.1474	0.10
32	0.2906	0.1461	0.10
33	0.2887	0.1448	0.10
34	0.2868	0.1435	0.10
35	0.2850	0.1422	0.10
36	0.2831	0.1410	0.10
37	0.2812	0.1397	0.09
38	0.2797	0.1386	0.09
39	0.2776	0.1372	0.09
40	0.2756	0.1359	0.09
41	0.2737	0.1346	0.09
42	0.2718	0.1333	0.09
43	0.2698	0.1319	0.09
44	0.2678	0.1306	0.09
45	0.2658	0.1292	0.09
46	0.2638	0.1277	0.09
47	0.2617	0.1263	0.09
48	0.2596	0.1248	0.08
49	0.2575	0.1233	0.08
50	0.2554	0.1217	0.08
51	0.2532	0.1202	0.08
52	0.2510	0.1186	0.08
53	0.2488	0.1170	0.08
54	0.2463	0.1151	0.08
55	0.2441	0.1136	0.08
56	0.2422	0.1121	0.08
57	0.2400	0.1105	0.07
58	0.2379	0.1090	0.07
59	0.2358	0.1073	0.07
60	0.2336	0.1058	0.07
61	0.2316	0.1042	0.07
62	0.2295	0.1027	0.07
63	0.2275	0.1012	0.07
64	0.2255	0.0998	0.07
65	0.2236	0.0984	0.07
66	0.2217	0.0971	0.07
67	0.2199	0.0958	0.06
68	0.2181	0.0945	0.06
69	0.2164	0.0933	0.06
70	0.2147	0.0922	0.06
71	0.2131	0.0912	0.06
72	0.2115	0.0901	0.06
73	0.2099	0.0892	0.06
74	0.2084	0.0883	0.06
75	0.2069	0.0874	0.06
76	0.2055	0.0866	0.06
77	0.2041	0.0859	0.06
78	0.2027	0.0852	0.06
79	0.2015	0.0845	0.06
80	0.2001	0.0839	0.06
81	0.1989	0.0833	0.06
82	0.1982	0.0829	0.06
83	0.1965	0.0824	0.06
84	0.1954	0.0818	0.06
85	0.1942	0.0815	0.06
86	0.1931	0.0810	0.05
87	0.1920	0.0808	0.05
88	0.1909	0.0804	0.05
89	0.1899	0.0802	0.05
90	0.1888	0.0800	0.05
91	0.1878	0.0798	0.05
92	0.1868	0.0797	0.05
93	0.1858	0.0798	0.05
94	0.1848	0.0795	0.05
95	0.1839	0.0797	0.05
96	0.1829	0.0797	0.05
97	0.1821	0.0801	0.05
98	0.1811	0.0800	0.05
99	0.1803	0.0805	0.05
100	0.1794	0.0806	0.05
101	0.1786	0.0811	0.06
102	0.1778	0.0815	0.06
103	0.1770	0.0817	0.06
104	0.1763	0.0825	0.06
105	0.1756	0.0829	0.06
106	0.1749	0.0833	0.06
107	0.1742	0.0842	0.06
108	0.1736	0.0845	0.06
109	0.1730	0.0853	0.06
110	0.1724	0.0861	0.06
111	0.1719	0.0863	0.06
112	0.1714	0.0873	0.06
113	0.1709	0.0880	0.06
114	0.1705	0.0884	0.06
115	0.1702	0.0894	0.06
116	0.1698	0.0901	0.06
117	0.1694	0.0907	0.06
118	0.1692	0.0917	0.06
119	0.1689	0.0924	0.06
120	0.1687	0.0931	0.06
121	0.1685	0.0941	0.06
122	0.1682	0.0946	0.06
123	0.1680	0.0953	0.06
124	0.1679	0.0962	0.07
125	0.1677	0.0968	0.07
126	0.1676	0.0973	0.07
127	0.1675	0.0980	0.07
128	0.1674	0.0985	0.07
129	0.1673	0.0992	0.07
130	0.1673	0.0997	0.07
131	0.1672	0.1002	0.07
132	0.1672	0.1006	0.07
133	0.1672	0.1013	0.07
134	0.1672	0.1017	0.07
135	0.1672	0.1020	0.07
136	0.1672	0.1025	0.07
137	0.1673	0.1030	0.07
138	0.1673	0.1034	0.07
139	0.1673	0.1037	0.07
140	0.1674	0.1041	0.07
141	0.1675	0.1047	0.07
142	0.1675	0.1048	0.07
143	0.1676	0.1053	0.07
144	0.1676	0.1056	0.07
145	0.1677	0.1060	0.07
146	0.1678	0.1064	0.07
147	0.1678	0.1066	0.07
148	0.1679	0.1070	0.07
149	0.1680	0.1073	0.07
150	0.1680	0.1073	0.07
151	0.1681	0.1078	0.07
152	0.1682	0.1082	0.07
153	0.1682	0.1082	0.07
154	0.1683	0.1085	0.07
155	0.1683	0.1086	0.07
156	0.1684	0.1090	0.07
157	0.1684	0.1092	0.07
158	0.1685	0.1094	0.07
159	0.1685	0.1095	0.07
160	0.1685	0.1096	0.07
161	0.1687	0.1100	0.07
162	0.1686	0.1100	0.07
163	0.1687	0.1102	0.07
164	0.1687	0.1103	0.08
165	0.1687	0.1104	0.08
166	0.1689	0.1108	0.08
167	0.1689	0.1109	0.08
168	0.1688	0.1107	0.08
169	0.1689	0.1110	0.08
170	0.1690	0.1112	0.08
171	0.1690	0.1114	0.08
172	0.1689	0.1114	0.08
173	0.1691	0.1117	0.08
174	0.1690	0.1117	0.08
175	0.1690	0.1117	0.08
176	0.1690	0.1119	0.08
177	0.1691	0.1121	0.08
178	0.1690	0.1119	0.08
179	0.1690	0.1121	0.08
180	0.1690	0.1122	0.08
181	0.1689	0.1122	0.08
182	0.1689	0.1121	0.08
183	0.1689	0.1122	0.08
184	0.1689	0.1124	0.08
185	0.1688	0.1123	0.08
186	0.1688	0.1124	0.08
187	0.1688	0.1123	0.08
188	0.1687	0.1123	0.08
189	0.1687	0.1125	0.08
190	0.1687	0.1124	0.08
191	0.1686	0.1124	0.08
192	0.1686	0.1124	0.08
193	0.1686	0.1125	0.08
194	0.1685	0.1125	0.08
195	0.1684	0.1124	0.08
196	0.1684	0.1123	0.08
197	0.1683	0.1124	0.08
198	0.1683	0.1124	0.08
199	0.1682	0.1123	0.08
200	0.1682	0.1122	0.08
