#Epoch	RMSE	MAE	MAPE(%)
1	2.1269	2.0214	35.63
2	2.4555	2.3654	41.93
3	2.3063	2.2137	39.17
4	2.2803	2.1886	38.73
5	2.2198	2.1286	37.66
6	2.1479	2.0575	36.39
7	2.0455	1.9556	34.58
8	1.9029	1.8138	32.05
9	1.6898	1.6013	28.26
10	1.3656	1.2768	22.47
11	0.8666	0.7716	13.48
12	0.3481	0.2340	3.96
13	0.2378	0.1902	3.28
14	0.2144	0.1673	2.86
15	0.2079	0.1497	2.53
16	0.2075	0.1498	2.54
17	0.2066	0.1512	2.57
18	0.2049	0.1487	2.52
19	0.2035	0.1468	2.49
20	0.2019	0.1438	2.44
21	0.2005	0.1408	2.38
22	0.1992	0.1376	2.32
23	0.1982	0.1357	2.29
24	0.1971	0.1326	2.23
25	0.1962	0.1294	2.18
26	0.1955	0.1261	2.12
27	0.1949	0.1240	2.08
28	0.1944	0.1210	2.03
29	0.1942	0.1178	1.97
30	0.1939	0.1159	1.93
31	0.1938	0.1131	1.88
32	0.1941	0.1104	1.83
33	0.1940	0.1091	1.81
34	0.1943	0.1073	1.77
35	0.1948	0.1058	1.75
36	0.1955	0.1047	1.72
37	0.1961	0.1039	1.71
38	0.1959	0.1035	1.70
39	0.1964	0.1030	1.69
40	0.1968	0.1027	1.68
41	0.1969	0.1029	1.68
42	0.1965	0.1029	1.68
43	0.1956	0.1027	1.68
44	0.1939	0.1022	1.67
45	0.1918	0.1016	1.66
46	0.1892	0.1007	1.65
47	0.1860	0.0996	1.64
48	0.1824	0.0986	1.62
49	0.1785	0.0977	1.62
50	0.1750	0.0972	1.61
51	0.1718	0.0969	1.61
52	0.1690	0.0969	1.62
53	0.1664	0.0970	1.63
54	0.1638	0.0973	1.64
55	0.1612	0.0981	1.66
56	0.1588	0.0992	1.69
57	0.1568	0.1005	1.72
58	0.1552	0.1025	1.76
59	0.1540	0.1048	1.81
60	0.1533	0.1075	1.87
61	0.1532	0.1107	1.93
62	0.1535	0.1140	2.00
63	0.1543	0.1172	2.07
64	0.1554	0.1205	2.13
65	0.1567	0.1238	2.20
66	0.1580	0.1265	2.25
67	0.1589	0.1283	2.29
68	0.1591	0.1292	2.31
69	0.1590	0.1294	2.31
70	0.1586	0.1293	2.31
71	0.1589	0.1302	2.33
72	0.1588	0.1303	2.33
73	0.1575	0.1286	2.30
74	0.1572	0.1281	2.29
75	0.1577	0.1290	2.30
76	0.1592	0.1310	2.34
77	0.1606	0.1327	2.37
78	0.1627	0.1353	2.42
79	0.1643	0.1372	2.46
80	0.1669	0.1403	2.51
81	0.1727	0.1465	2.62
82	0.1479	0.1008	1.74
83	0.2018	0.1803	3.28
84	0.1695	0.1423	2.52
85	0.1459	0.1057	1.82
86	0.1504	0.1129	1.96
87	0.1661	0.1358	2.39
88	0.1755	0.1472	2.61
89	0.1804	0.1527	2.71
90	0.1878	0.1612	2.88
91	0.2009	0.1758	3.15
92	0.2039	0.1792	3.22
93	0.1996	0.1746	3.13
94	0.1930	0.1669	2.99
95	0.1886	0.1614	2.88
96	0.1895	0.1616	2.88
97	0.1915	0.1631	2.91
98	0.1939	0.1654	2.95
99	0.1946	0.1663	2.97
100	0.1964	0.1682	3.01
101	0.1965	0.1685	3.02
102	0.1960	0.1679	3.01
103	0.1935	0.1652	2.95
104	0.1931	0.1643	2.94
105	0.1916	0.1620	2.89
106	0.1935	0.1635	2.92
107	0.1929	0.1626	2.90
108	0.1932	0.1624	2.90
109	0.1921	0.1613	2.88
110	0.1928	0.1620	2.89
111	0.1927	0.1621	2.90
112	0.1934	0.1627	2.91
113	0.1899	0.1592	2.84
114	0.1894	0.1580	2.82
115	0.1856	0.1537	2.74
116	0.1848	0.1521	2.71
117	0.1843	0.1513	2.69
118	0.1852	0.1519	2.70
119	0.1843	0.1507	2.68
120	0.1841	0.1503	2.67
121	0.1847	0.1510	2.69
122	0.1853	0.1519	2.71
123	0.1841	0.1506	2.68
124	0.1822	0.1485	2.64
125	0.1791	0.1447	2.57
126	0.1780	0.1429	2.53
127	0.1767	0.1415	2.51
128	0.1765	0.1404	2.49
129	0.1745	0.1384	2.45
130	0.1763	0.1398	2.47
131	0.1756	0.1396	2.47
132	0.1765	0.1405	2.49
133	0.1750	0.1383	2.45
134	0.1738	0.1367	2.41
135	0.1746	0.1374	2.43
136	0.1748	0.1378	2.44
137	0.1737	0.1356	2.39
138	0.1724	0.1337	2.36
139	0.1736	0.1350	2.38
