#Epoch	RMSE	MAE	MAPE(%)
91	0.1115	0.0721	0.79
92	0.1114	0.0720	0.79
93	0.1112	0.0721	0.79
94	0.1111	0.0721	0.79
95	0.1110	0.0721	0.79
96	0.1109	0.0722	0.79
97	0.1108	0.0722	0.79
98	0.1107	0.0723	0.79
99	0.1106	0.0723	0.79
100	0.1106	0.0724	0.79
101	0.1105	0.0724	0.79
102	0.1104	0.0724	0.79
103	0.1103	0.0724	0.80
104	0.1103	0.0724	0.80
105	0.1102	0.0724	0.80
106	0.1101	0.0725	0.80
107	0.1101	0.0725	0.80
108	0.1100	0.0726	0.80
109	0.1101	0.0727	0.80
110	0.1100	0.0727	0.80
111	0.1100	0.0728	0.80
112	0.1100	0.0728	0.80
113	0.1100	0.0729	0.80
114	0.1100	0.0730	0.80
115	0.1100	0.0730	0.80
116	0.1100	0.0730	0.80
117	0.1100	0.0730	0.80
118	0.1100	0.0731	0.80
119	0.1101	0.0732	0.81
120	0.1100	0.0732	0.81
121	0.1101	0.0732	0.81
122	0.1101	0.0733	0.81
123	0.1101	0.0734	0.81
124	0.1101	0.0734	0.81
125	0.1102	0.0735	0.81
126	0.1103	0.0736	0.81
127	0.1102	0.0736	0.81
128	0.1103	0.0737	0.81
129	0.1103	0.0738	0.81
130	0.1104	0.0739	0.82
131	0.1105	0.0740	0.82
132	0.1105	0.0741	0.82
133	0.1106	0.0742	0.82
134	0.1107	0.0743	0.82
135	0.1107	0.0744	0.82
136	0.1108	0.0746	0.82
137	0.1109	0.0747	0.82
138	0.1110	0.0748	0.83
139	0.1111	0.0749	0.83
140	0.1111	0.0750	0.83
141	0.1113	0.0752	0.83
142	0.1114	0.0753	0.83
143	0.1114	0.0754	0.83
144	0.1115	0.0755	0.84
145	0.1116	0.0757	0.84
146	0.1117	0.0758	0.84
147	0.1118	0.0759	0.84
148	0.1119	0.0760	0.84
149	0.1120	0.0761	0.84
150	0.1122	0.0762	0.84
151	0.1123	0.0764	0.85
152	0.1124	0.0764	0.85
153	0.1125	0.0766	0.85
154	0.1126	0.0767	0.85
155	0.1127	0.0768	0.85
156	0.1128	0.0769	0.85
157	0.1129	0.0770	0.85
158	0.1130	0.0771	0.86
159	0.1131	0.0773	0.86
160	0.1132	0.0774	0.86
161	0.1134	0.0775	0.86
162	0.1135	0.0777	0.86
163	0.1137	0.0778	0.86
164	0.1138	0.0780	0.87
165	0.1139	0.0781	0.87
166	0.1141	0.0783	0.87
167	0.1142	0.0784	0.87
168	0.1143	0.0786	0.87
169	0.1144	0.0786	0.87
170	0.1146	0.0788	0.88
171	0.1147	0.0790	0.88
172	0.1149	0.0792	0.88
173	0.1150	0.0794	0.88
174	0.1151	0.0794	0.88
175	0.1152	0.0796	0.89
176	0.1154	0.0798	0.89
177	0.1155	0.0800	0.89
178	0.1157	0.0802	0.89
179	0.1157	0.0802	0.89
180	0.1158	0.0804	0.89
181	0.1160	0.0805	0.90
182	0.1161	0.0807	0.90
183	0.1162	0.0808	0.90
184	0.1162	0.0808	0.90
185	0.1163	0.0809	0.90
186	0.1164	0.0811	0.90
187	0.1165	0.0813	0.90
188	0.1166	0.0813	0.91
189	0.1166	0.0813	0.91
190	0.1166	0.0814	0.91
191	0.1167	0.0816	0.91
192	0.1168	0.0817	0.91
193	0.1169	0.0820	0.91
194	0.1170	0.0820	0.91
195	0.1169	0.0820	0.91
196	0.1171	0.0823	0.92
197	0.1172	0.0824	0.92
198	0.1173	0.0827	0.92
199	0.1174	0.0828	0.92
200	0.1175	0.0830	0.93
