#Epoch	RMSE	MAE	MAPE(%)
62	0.0524	0.0448	0.52
63	0.0505	0.0426	0.49
64	0.0525	0.0446	0.51
65	0.0532	0.0451	0.52
66	0.0529	0.0446	0.51
67	0.0549	0.0466	0.54
68	0.0559	0.0475	0.55
69	0.0557	0.0471	0.54
70	0.0548	0.0459	0.53
71	0.0567	0.0478	0.55
72	0.0574	0.0485	0.56
73	0.0550	0.0456	0.52
74	0.0581	0.0488	0.56
75	0.0597	0.0507	0.58
76	0.0583	0.0490	0.56
77	0.0621	0.0530	0.61
78	0.0650	0.0563	0.65
79	0.0649	0.0563	0.65
80	0.0664	0.0579	0.67
81	0.0695	0.0611	0.70
82	0.0683	0.0601	0.69
83	0.0704	0.0624	0.72
84	0.0732	0.0654	0.75
85	0.0734	0.0659	0.76
86	0.0753	0.0680	0.78
87	0.0763	0.0691	0.79
88	0.0756	0.0686	0.79
89	0.0788	0.0720	0.83
90	0.0822	0.0758	0.87
91	0.0811	0.0749	0.86
92	0.0830	0.0769	0.89
93	0.0832	0.0775	0.89
94	0.0857	0.0801	0.92
95	0.0886	0.0833	0.96
96	0.0883	0.0833	0.96
97	0.0903	0.0854	0.98
98	0.0900	0.0855	0.98
99	0.0922	0.0876	1.01
100	0.0920	0.0878	1.01
101	0.0946	0.0903	1.04
102	0.0951	0.0912	1.05
103	0.0949	0.0911	1.05
104	0.0986	0.0948	1.09
105	0.0987	0.0952	1.10
106	0.0996	0.0961	1.11
107	0.0984	0.0950	1.09
108	0.0976	0.0944	1.09
109	0.0963	0.0932	1.07
110	0.0964	0.0932	1.07
111	0.0927	0.0896	1.03
112	0.0898	0.0867	1.00
113	0.0875	0.0844	0.97
114	0.0835	0.0805	0.93
115	0.0797	0.0767	0.88
116	0.0756	0.0726	0.84
117	0.0709	0.0678	0.78
118	0.0654	0.0623	0.72
119	0.0608	0.0574	0.66
120	0.0555	0.0520	0.60
121	0.0497	0.0460	0.53
122	0.0455	0.0416	0.48
123	0.0401	0.0360	0.41
124	0.0359	0.0314	0.36
125	0.0320	0.0270	0.31
126	0.0273	0.0238	0.27
127	0.0239	0.0215	0.25
128	0.0211	0.0195	0.22
129	0.0182	0.0170	0.20
130	0.0162	0.0148	0.17
131	0.0147	0.0125	0.14
132	0.0143	0.0121	0.14
133	0.0149	0.0120	0.14
134	0.0150	0.0114	0.13
135	0.0162	0.0115	0.13
136	0.0175	0.0120	0.14
137	0.0183	0.0133	0.15
138	0.0204	0.0159	0.18
139	0.0213	0.0175	0.20
140	0.0237	0.0203	0.23
141	0.0248	0.0218	0.25
142	0.0276	0.0249	0.29
143	0.0299	0.0274	0.32
144	0.0307	0.0285	0.33
145	0.0325	0.0305	0.35
146	0.0352	0.0333	0.38
147	0.0351	0.0335	0.39
148	0.0368	0.0351	0.40
149	0.0384	0.0368	0.42
150	0.0387	0.0373	0.43
151	0.0406	0.0393	0.45
152	0.0417	0.0403	0.46
153	0.0414	0.0403	0.46
154	0.0419	0.0406	0.47
155	0.0440	0.0429	0.49
156	0.0438	0.0428	0.49
157	0.0440	0.0429	0.49
158	0.0460	0.0450	0.52
159	0.0457	0.0448	0.52
160	0.0463	0.0454	0.52
161	0.0478	0.0469	0.54
162	0.0463	0.0455	0.52
163	0.0463	0.0454	0.52
164	0.0458	0.0450	0.52
165	0.0467	0.0458	0.53
166	0.0476	0.0469	0.54
167	0.0466	0.0459	0.53
168	0.0459	0.0451	0.52
169	0.0449	0.0441	0.51
170	0.0450	0.0443	0.51
171	0.0486	0.0479	0.55
172	0.0462	0.0456	0.52
173	0.0468	0.0460	0.53
174	0.0430	0.0423	0.49
175	0.0442	0.0434	0.50
176	0.0557	0.0552	0.63
177	0.0453	0.0446	0.51
178	0.0356	0.0347	0.40
179	0.0398	0.0389	0.45
180	0.0420	0.0411	0.47
181	0.0480	0.0474	0.55
182	0.0496	0.0488	0.56
183	0.0446	0.0438	0.50
184	0.0457	0.0451	0.52
185	0.0412	0.0403	0.46
186	0.0432	0.0423	0.49
187	0.0370	0.0360	0.41
188	0.0397	0.0388	0.45
189	0.0436	0.0425	0.49
190	0.0391	0.0381	0.44
191	0.0463	0.0453	0.52
192	0.0371	0.0361	0.42
193	0.0441	0.0429	0.49
194	0.0371	0.0360	0.41
195	0.0428	0.0415	0.48
196	0.0456	0.0446	0.51
197	0.0481	0.0471	0.54
198	0.0360	0.0347	0.40
199	0.0377	0.0362	0.42
200	0.0412	0.0400	0.46
