#Epoch	RMSE	MAE	MAPE(%)
1	0.7337	0.6256	7.20
2	0.1359	0.1003	1.15
3	0.1719	0.1531	1.76
4	0.1843	0.1626	1.87
5	0.1958	0.1936	2.23
6	0.1025	0.0730	0.84
7	0.0893	0.0807	0.93
8	0.1333	0.1065	1.23
9	0.1269	0.1213	1.40
10	0.0554	0.0505	0.58
11	0.2088	0.1921	2.21
12	0.0792	0.0488	0.56
13	0.0764	0.0658	0.76
14	0.1895	0.1778	2.05
15	0.0721	0.0674	0.78
16	0.1672	0.1604	1.85
17	0.0901	0.0708	0.81
18	0.1789	0.1622	1.87
19	0.1289	0.1205	1.39
20	0.0881	0.0573	0.66
21	0.1099	0.0959	1.10
22	0.0415	0.0314	0.36
23	0.0939	0.0695	0.80
24	0.1499	0.1386	1.59
25	0.1993	0.1952	2.25
26	0.1341	0.1216	1.40
27	0.0933	0.0844	0.97
28	0.1353	0.1173	1.35
29	0.0959	0.0714	0.82
30	0.1486	0.1408	1.62
31	0.1617	0.1564	1.80
32	0.0335	0.0274	0.31
33	0.0897	0.0811	0.93
34	0.0900	0.0789	0.91
35	0.1634	0.1394	1.60
36	0.0785	0.0721	0.83
37	0.0950	0.0851	0.98
38	0.0990	0.0898	1.03
39	0.1102	0.1066	1.23
40	0.1885	0.1716	1.97
41	0.1098	0.1045	1.20
42	0.1876	0.1621	1.87
43	0.0395	0.0366	0.42
44	0.1719	0.1618	1.86
45	0.1216	0.1169	1.34
46	0.0664	0.0597	0.69
47	0.2445	0.2370	2.73
48	0.0300	0.0174	0.20
49	0.1524	0.1503	1.73
50	0.1751	0.1677	1.93
51	0.0614	0.0459	0.53
52	0.0476	0.0400	0.46
53	0.0930	0.0748	0.86
54	0.1167	0.1141	1.31
55	0.0892	0.0848	0.98
56	0.1528	0.1441	1.66
57	0.0321	0.0242	0.28
58	0.1735	0.1711	1.97
59	0.1581	0.1513	1.74
60	0.0644	0.0602	0.69
61	0.0856	0.0827	0.95
62	0.1636	0.1537	1.77
63	0.0707	0.0626	0.72
64	0.2824	0.2736	3.15
65	0.0746	0.0643	0.74
66	0.1759	0.1690	1.94
67	0.0426	0.0342	0.39
68	0.1230	0.1172	1.35
69	0.1777	0.1711	1.97
70	0.0528	0.0376	0.43
71	0.0644	0.0506	0.58
72	0.1039	0.0937	1.08
73	0.1844	0.1740	2.00
74	0.3403	0.3327	3.83
75	0.0649	0.0506	0.58
76	0.1237	0.1124	1.29
77	0.0337	0.0286	0.33
78	0.0378	0.0291	0.33
79	0.0472	0.0344	0.40
80	0.2002	0.1949	2.24
81	0.2041	0.2027	2.33
82	0.1277	0.1230	1.42
83	0.0743	0.0691	0.79
84	0.1489	0.1428	1.64
85	0.0874	0.0791	0.91
86	0.1657	0.1583	1.82
87	0.1135	0.1114	1.28
88	0.0958	0.0928	1.07
89	0.2440	0.2379	2.74
90	0.2062	0.2006	2.31
91	0.0700	0.0567	0.65
92	0.1947	0.1898	2.18
93	0.0547	0.0430	0.50
94	0.2692	0.2643	3.04
95	0.1545	0.1448	1.67
96	0.0262	0.0237	0.27
97	0.2695	0.2650	3.05
98	0.1811	0.1756	2.02
99	0.1184	0.1062	1.22
100	0.0544	0.0431	0.50
101	0.1516	0.1429	1.64
102	0.0685	0.0587	0.68
103	0.1469	0.1396	1.61
104	0.0461	0.0354	0.41
105	0.1528	0.1450	1.67
106	0.2532	0.2465	2.84
107	0.2337	0.2271	2.61
108	0.0467	0.0385	0.44
109	0.1599	0.1530	1.76
110	0.2113	0.2062	2.37
111	0.0540	0.0424	0.49
112	0.0715	0.0611	0.70
113	0.1961	0.1892	2.18
114	0.1683	0.1625	1.87
115	0.1542	0.1498	1.72
116	0.1374	0.1304	1.50
117	0.2897	0.2837	3.27
118	0.0489	0.0417	0.48
119	0.0901	0.0817	0.94
120	0.1291	0.1225	1.41
121	0.1276	0.1222	1.41
122	0.1149	0.1084	1.25
123	0.1616	0.1563	1.80
124	0.2635	0.2581	2.97
125	0.1055	0.0954	1.10
126	0.1587	0.1515	1.74
127	0.1614	0.1534	1.77
128	0.2289	0.2238	2.58
129	0.2773	0.2719	3.13
130	0.2845	0.2786	3.21
131	0.0410	0.0342	0.39
132	0.1596	0.1538	1.77
133	0.2102	0.2070	2.38
134	0.1268	0.1207	1.39
135	0.0601	0.0510	0.59
136	0.1812	0.1767	2.03
137	0.0665	0.0556	0.64
138	0.0670	0.0571	0.66
139	0.1397	0.1326	1.53
140	0.1746	0.1708	1.97
141	0.1289	0.1217	1.40
142	0.0414	0.0368	0.42
143	0.2125	0.2063	2.37
144	0.2211	0.2170	2.50
145	0.0549	0.0488	0.56
146	0.1975	0.1946	2.24
147	0.0467	0.0396	0.46
148	0.1782	0.1730	1.99
149	0.1106	0.1052	1.21
150	0.1441	0.1417	1.63
151	0.0732	0.0697	0.80
152	0.2024	0.1961	2.26
153	0.1622	0.1572	1.81
154	0.3448	0.3419	3.93
155	0.0926	0.0855	0.98
156	0.2014	0.1976	2.27
157	0.1864	0.1834	2.11
158	0.0992	0.0954	1.10
159	0.2598	0.2575	2.96
160	0.1558	0.1504	1.73
161	0.2813	0.2784	3.20
162	0.1475	0.1454	1.67
163	0.1735	0.1715	1.97
164	0.1194	0.1157	1.33
165	0.1870	0.1835	2.11
166	0.0938	0.0890	1.02
167	0.1582	0.1567	1.80
168	0.2330	0.2286	2.63
169	0.1434	0.1396	1.61
170	0.1462	0.1439	1.66
171	0.2761	0.2743	3.16
172	0.1600	0.1574	1.81
173	0.0715	0.0690	0.79
174	0.1657	0.1640	1.89
175	0.1936	0.1891	2.18
176	0.0862	0.0787	0.91
177	0.0223	0.0195	0.22
178	0.3472	0.3455	3.98
179	0.0275	0.0255	0.29
180	0.0186	0.0150	0.17
181	0.4128	0.4120	4.74
182	0.1377	0.1357	1.56
183	0.0535	0.0461	0.53
184	0.2218	0.2197	2.53
185	0.2341	0.2320	2.67
186	0.1197	0.1157	1.33
187	0.2680	0.2672	3.07
188	0.2052	0.2040	2.35
189	0.1949	0.1939	2.23
190	0.1168	0.1158	1.33
191	0.1891	0.1881	2.16
192	0.1230	0.1217	1.40
193	0.2615	0.2607	3.00
194	0.1298	0.1289	1.48
195	0.1628	0.1623	1.87
196	0.2418	0.2411	2.77
197	0.1809	0.1802	2.07
198	0.1487	0.1481	1.70
199	0.0847	0.0837	0.96
200	0.1989	0.1982	2.28
