#Epoch	RMSE	MAE	MAPE(%)
78	0.3607	0.2936	3.67
79	0.3249	0.2456	3.05
80	0.3272	0.2477	3.07
81	0.3593	0.2691	3.33
82	0.3933	0.2851	3.52
83	0.3660	0.2745	3.40
84	0.3096	0.2216	2.74
85	0.4232	0.3042	3.75
86	0.2577	0.1802	2.22
87	0.3118	0.2438	3.05
88	0.3095	0.2460	3.07
89	0.3146	0.2364	2.93
90	0.3689	0.2720	3.36
91	0.4063	0.3024	3.74
92	0.4164	0.3212	3.99
93	0.2832	0.2031	2.52
94	0.3047	0.2330	2.89
95	0.2869	0.2042	2.52
96	0.3134	0.2323	2.88
97	0.3411	0.2525	3.12
98	0.3351	0.2449	3.03
99	0.3746	0.2817	3.49
100	0.3305	0.2507	3.11
101	0.3006	0.2160	2.67
102	0.3144	0.2264	2.79
103	0.3420	0.2617	3.25
104	0.3078	0.2328	2.89
105	0.2404	0.1481	1.82
106	0.3554	0.2499	3.08
107	0.3737	0.2786	3.45
108	0.3501	0.2766	3.44
109	0.3372	0.2513	3.11
110	0.3832	0.2774	3.42
111	0.3275	0.2439	3.02
112	0.3284	0.2398	2.96
113	0.3479	0.2598	3.21
114	0.2886	0.2034	2.51
115	0.3546	0.2548	3.14
116	0.3992	0.3054	3.79
117	0.3848	0.3040	3.78
118	0.3749	0.2797	3.46
119	0.4304	0.3132	3.87
120	0.3280	0.2310	2.84
121	0.2181	0.1404	1.73
122	0.3057	0.2014	2.47
123	0.2917	0.2124	2.62
124	0.3001	0.2159	2.66
125	0.3357	0.2436	3.01
126	0.3307	0.2457	3.04
127	0.3367	0.2493	3.08
128	0.3204	0.2400	2.97
129	0.2792	0.2029	2.51
130	0.3169	0.2250	2.77
131	0.2939	0.2125	2.63
132	0.3076	0.2294	2.84
133	0.2514	0.1742	2.15
134	0.3023	0.2185	2.70
135	0.2748	0.1780	2.20
136	0.2774	0.2020	2.50
137	0.2533	0.1681	2.07
138	0.2195	0.1439	1.77
139	0.3142	0.2208	2.72
140	0.3287	0.2396	2.96
141	0.3126	0.2345	2.91
142	0.3598	0.2679	3.31
143	0.3981	0.3155	3.93
144	0.3460	0.2494	3.08
145	0.4586	0.3446	4.27
146	0.2656	0.2028	2.53
147	0.2619	0.1623	1.99
148	0.3200	0.2342	2.89
149	0.2696	0.1996	2.48
150	0.3067	0.2269	2.81
151	0.2948	0.2139	2.64
152	0.2985	0.2150	2.65
153	0.2949	0.2158	2.67
154	0.2670	0.1907	2.36
155	0.3178	0.2230	2.75
156	0.2839	0.2109	2.61
157	0.2921	0.2077	2.57
158	0.3044	0.2179	2.69
159	0.2836	0.1995	2.46
160	0.2915	0.2089	2.58
161	0.2869	0.2068	2.55
162	0.3259	0.2612	3.26
163	0.2884	0.2068	2.55
164	0.3365	0.2546	3.16
165	0.2772	0.2063	2.56
166	0.3276	0.2365	2.92
167	0.3238	0.2376	2.94
168	0.3472	0.2716	3.38
169	0.2469	0.1656	2.05
170	0.3203	0.2246	2.77
171	0.3130	0.2425	3.02
172	0.3215	0.2377	2.94
173	0.3462	0.2624	3.26
174	0.3538	0.2682	3.32
175	0.4142	0.3061	3.78
176	0.3824	0.2969	3.70
177	0.3964	0.3121	3.88
178	0.4077	0.3189	3.97
179	0.3461	0.2903	3.64
180	0.4483	0.3515	4.37
181	0.4605	0.3688	4.60
182	0.3342	0.2444	3.03
183	0.2591	0.1734	2.14
184	0.2949	0.2069	2.55
185	0.3294	0.2317	2.85
186	0.2959	0.2223	2.76
187	0.2359	0.1206	1.46
188	0.3689	0.2668	3.30
189	0.2609	0.1789	2.21
190	0.2592	0.1681	2.07
191	0.3352	0.2463	3.04
192	0.2546	0.1789	2.21
193	0.2609	0.1688	2.07
194	0.3032	0.2288	2.84
195	0.2485	0.1705	2.11
196	0.3229	0.2492	3.10
197	0.2696	0.2027	2.52
198	0.2864	0.2074	2.57
199	0.2416	0.1719	2.14
200	0.2993	0.2230	2.77
