#Epoch	RMSE	MAE	MAPE(%)
153	0.2066	0.1187	1.01
154	0.2067	0.1183	1.00
155	0.2057	0.1178	1.00
156	0.2054	0.1173	0.99
157	0.2055	0.1176	1.00
158	0.2056	0.1178	1.00
159	0.2054	0.1177	1.00
160	0.2055	0.1180	1.00
161	0.2047	0.1171	0.99
162	0.2050	0.1175	1.00
163	0.2046	0.1172	0.99
164	0.2046	0.1172	0.99
165	0.2042	0.1169	0.99
166	0.2043	0.1168	0.99
167	0.2037	0.1167	0.99
168	0.2036	0.1165	0.99
169	0.2033	0.1162	0.99
170	0.2028	0.1157	0.98
171	0.2027	0.1155	0.98
172	0.2029	0.1157	0.98
173	0.2026	0.1158	0.98
174	0.2022	0.1153	0.98
175	0.2020	0.1152	0.98
176	0.2017	0.1149	0.97
177	0.2020	0.1150	0.97
178	0.2015	0.1149	0.97
179	0.2011	0.1144	0.97
180	0.2007	0.1139	0.97
181	0.2006	0.1139	0.97
182	0.2005	0.1138	0.97
183	0.2002	0.1136	0.96
184	0.2003	0.1138	0.96
185	0.2011	0.1147	0.97
186	0.2007	0.1144	0.97
187	0.2007	0.1145	0.97
188	0.2012	0.1152	0.98
189	0.2009	0.1149	0.98
190	0.2004	0.1143	0.97
191	0.2004	0.1145	0.97
192	0.2009	0.1150	0.98
193	0.2010	0.1152	0.98
194	0.2010	0.1153	0.98
195	0.2016	0.1161	0.99
196	0.2014	0.1159	0.98
197	0.2018	0.1164	0.99
198	0.2013	0.1159	0.98
199	0.2015	0.1162	0.99
200	0.2009	0.1156	0.98
