#Epoch	RMSE	MAE	MAPE(%)
1	0.7755	0.6963	4.65
2	0.6041	0.5037	3.35
3	0.5423	0.4304	2.86
4	0.5455	0.4367	2.90
5	0.5297	0.4213	2.80
6	0.5154	0.4072	2.70
7	0.4948	0.3870	2.57
8	0.4740	0.3668	2.43
9	0.4476	0.3408	2.26
10	0.4175	0.3111	2.06
11	0.3832	0.2759	1.82
12	0.3429	0.2327	1.53
13	0.3030	0.1878	1.23
14	0.2703	0.1526	1.00
15	0.2484	0.1315	0.86
16	0.2345	0.1203	0.78
17	0.2252	0.1138	0.74
18	0.2182	0.1093	0.71
19	0.2127	0.1058	0.69
20	0.2080	0.1030	0.67
21	0.2039	0.1007	0.66
22	0.2002	0.0987	0.64
23	0.1971	0.0972	0.63
24	0.1942	0.0958	0.62
25	0.1919	0.0949	0.62
26	0.1897	0.0937	0.61
27	0.1883	0.0935	0.61
28	0.1866	0.0926	0.60
29	0.1857	0.0925	0.60
30	0.1846	0.0917	0.60
31	0.1844	0.0918	0.60
32	0.1835	0.0909	0.59
33	0.1830	0.0906	0.59
34	0.1824	0.0900	0.59
35	0.1822	0.0898	0.58
36	0.1813	0.0886	0.58
37	0.1806	0.0883	0.57
38	0.1793	0.0870	0.57
39	0.1790	0.0869	0.57
40	0.1778	0.0858	0.56
41	0.1779	0.0858	0.56
42	0.1766	0.0846	0.55
43	0.1766	0.0844	0.55
44	0.1753	0.0836	0.54
45	0.1746	0.0829	0.54
46	0.1740	0.0825	0.54
47	0.1735	0.0820	0.53
48	0.1725	0.0812	0.53
49	0.1715	0.0805	0.52
50	0.1707	0.0801	0.52
51	0.1697	0.0794	0.52
52	0.1691	0.0790	0.51
53	0.1686	0.0786	0.51
54	0.1679	0.0782	0.51
55	0.1675	0.0779	0.51
56	0.1669	0.0775	0.50
57	0.1669	0.0774	0.50
58	0.1663	0.0771	0.50
59	0.1657	0.0767	0.50
60	0.1650	0.0763	0.50
61	0.1653	0.0765	0.50
62	0.1650	0.0762	0.50
63	0.1644	0.0759	0.49
64	0.1640	0.0757	0.49
65	0.1637	0.0755	0.49
66	0.1633	0.0754	0.49
67	0.1628	0.0751	0.49
68	0.1633	0.0754	0.49
69	0.1630	0.0754	0.49
70	0.1625	0.0752	0.49
71	0.1635	0.0759	0.49
72	0.1638	0.0763	0.50
73	0.1645	0.0767	0.50
74	0.1671	0.0786	0.51
75	0.1689	0.0810	0.53
76	0.1700	0.0830	0.54
77	0.1701	0.0849	0.55
78	0.1701	0.0862	0.56
79	0.1686	0.0847	0.55
80	0.1685	0.0850	0.55
81	0.1679	0.0845	0.55
82	0.1680	0.0852	0.56
83	0.1671	0.0841	0.55
84	0.1671	0.0844	0.55
85	0.1666	0.0838	0.55
86	0.1666	0.0840	0.55
87	0.1661	0.0835	0.54
88	0.1662	0.0840	0.55
89	0.1656	0.0832	0.54
90	0.1658	0.0839	0.55
91	0.1653	0.0833	0.54
92	0.1654	0.0837	0.55
93	0.1649	0.0832	0.54
94	0.1651	0.0838	0.55
95	0.1646	0.0832	0.54
96	0.1646	0.0835	0.55
97	0.1641	0.0831	0.54
98	0.1638	0.0830	0.54
99	0.1639	0.0837	0.55
100	0.1642	0.0843	0.55
101	0.1638	0.0845	0.55
102	0.1640	0.0853	0.56
103	0.1641	0.0854	0.56
104	0.1638	0.0854	0.56
105	0.1636	0.0854	0.56
106	0.1646	0.0872	0.57
107	0.1644	0.0873	0.57
108	0.1647	0.0881	0.58
109	0.1649	0.0885	0.58
110	0.1648	0.0885	0.58
111	0.1652	0.0892	0.58
112	0.1651	0.0893	0.58
113	0.1655	0.0900	0.59
114	0.1656	0.0902	0.59
115	0.1660	0.0908	0.59
116	0.1661	0.0910	0.60
117	0.1665	0.0915	0.60
118	0.1667	0.0917	0.60
119	0.1674	0.0925	0.61
120	0.1677	0.0928	0.61
121	0.1686	0.0940	0.62
122	0.1692	0.0945	0.62
123	0.1697	0.0951	0.62
124	0.1701	0.0955	0.63
125	0.1707	0.0961	0.63
126	0.1711	0.0967	0.63
127	0.1712	0.0967	0.63
128	0.1717	0.0972	0.64
129	0.1720	0.0974	0.64
130	0.1723	0.0978	0.64
131	0.1724	0.0978	0.64
132	0.1732	0.0987	0.65
133	0.1731	0.0986	0.65
134	0.1738	0.0993	0.65
135	0.1738	0.0994	0.65
136	0.1740	0.0996	0.65
137	0.1740	0.0997	0.65
138	0.1742	0.0999	0.66
139	0.1746	0.1005	0.66
140	0.1747	0.1005	0.66
141	0.1747	0.1007	0.66
142	0.1757	0.1019	0.67
143	0.1756	0.1016	0.67
144	0.1757	0.1017	0.67
145	0.1760	0.1022	0.67
146	0.1761	0.1022	0.67
147	0.1761	0.1023	0.67
148	0.1763	0.1026	0.67
149	0.1768	0.1032	0.68
150	0.1764	0.1027	0.67
151	0.1772	0.1037	0.68
152	0.1769	0.1033	0.68
153	0.1777	0.1043	0.69
154	0.1777	0.1042	0.68
155	0.1776	0.1041	0.68
156	0.1783	0.1050	0.69
157	0.1779	0.1045	0.69
158	0.1783	0.1051	0.69
159	0.1779	0.1047	0.69
160	0.1785	0.1054	0.69
161	0.1782	0.1050	0.69
162	0.1791	0.1061	0.70
163	0.1785	0.1053	0.69
164	0.1794	0.1064	0.70
165	0.1788	0.1057	0.69
166	0.1795	0.1067	0.70
167	0.1793	0.1063	0.70
168	0.1797	0.1069	0.70
169	0.1799	0.1071	0.70
170	0.1801	0.1073	0.70
171	0.1800	0.1070	0.70
172	0.1798	0.1068	0.70
173	0.1800	0.1069	0.70
174	0.1802	0.1072	0.70
175	0.1800	0.1070	0.70
176	0.1800	0.1070	0.70
177	0.1812	0.1086	0.71
178	0.1805	0.1074	0.71
179	0.1814	0.1084	0.71
180	0.1809	0.1077	0.71
181	0.1806	0.1076	0.71
182	0.1803	0.1073	0.70
183	0.1821	0.1095	0.72
184	0.1814	0.1086	0.71
185	0.1810	0.1082	0.71
186	0.1824	0.1097	0.72
187	0.1821	0.1092	0.72
188	0.1816	0.1086	0.71
189	0.1822	0.1094	0.72
190	0.1818	0.1090	0.72
191	0.1828	0.1102	0.72
192	0.1826	0.1098	0.72
193	0.1832	0.1106	0.73
194	0.1826	0.1099	0.72
195	0.1832	0.1105	0.73
196	0.1830	0.1103	0.73
197	0.1824	0.1095	0.72
198	0.1841	0.1116	0.73
199	0.1828	0.1100	0.72
200	0.1839	0.1115	0.73
