#Epoch	RMSE	MAE	MAPE(%)
116	0.1375	0.1326	0.17
117	0.1438	0.1389	0.18
118	0.1661	0.1618	0.20
119	0.1456	0.1414	0.18
120	0.1587	0.1549	0.20
121	0.1557	0.1517	0.19
122	0.1328	0.1289	0.16
123	0.1260	0.1218	0.15
124	0.1359	0.1319	0.17
125	0.1357	0.1320	0.17
126	0.1153	0.1116	0.14
127	0.1103	0.1065	0.13
128	0.1184	0.1144	0.14
129	0.1132	0.1088	0.14
130	0.1295	0.1259	0.16
131	0.1447	0.1414	0.18
132	0.1348	0.1318	0.17
133	0.1278	0.1247	0.16
134	0.1430	0.1403	0.18
135	0.1224	0.1194	0.15
136	0.1317	0.1288	0.16
137	0.1280	0.1247	0.16
138	0.1078	0.1041	0.13
139	0.1092	0.1061	0.13
140	0.1392	0.1368	0.17
141	0.1417	0.1392	0.18
142	0.1277	0.1252	0.16
143	0.1423	0.1399	0.18
144	0.1167	0.1138	0.14
145	0.1258	0.1229	0.16
146	0.1310	0.1278	0.16
147	0.1228	0.1201	0.15
148	0.1133	0.1108	0.14
149	0.1180	0.1148	0.14
150	0.1188	0.1161	0.15
151	0.1124	0.1094	0.14
152	0.1210	0.1179	0.15
153	0.1035	0.1005	0.13
154	0.1386	0.1358	0.17
155	0.1099	0.1068	0.13
156	0.1000	0.0968	0.12
157	0.0982	0.0946	0.12
158	0.0974	0.0935	0.12
159	0.1169	0.1135	0.14
160	0.1335	0.1288	0.16
161	0.0706	0.0662	0.08
162	0.1473	0.1428	0.18
163	0.0842	0.0805	0.10
164	0.1305	0.1264	0.16
165	0.0825	0.0782	0.10
166	0.1453	0.1415	0.18
167	0.1011	0.0967	0.12
168	0.1527	0.1490	0.19
169	0.0978	0.0936	0.12
170	0.1173	0.1139	0.14
171	0.0738	0.0691	0.09
172	0.0949	0.0909	0.11
173	0.0761	0.0705	0.09
174	0.0734	0.0686	0.09
175	0.0837	0.0802	0.10
176	0.0946	0.0911	0.12
177	0.0752	0.0713	0.09
178	0.1153	0.1111	0.14
179	0.0480	0.0417	0.05
180	0.0965	0.0924	0.12
181	0.0607	0.0543	0.07
182	0.1095	0.1041	0.13
183	0.0507	0.0423	0.05
184	0.1011	0.0956	0.12
185	0.0527	0.0460	0.06
186	0.1283	0.1244	0.16
187	0.0521	0.0485	0.06
188	0.1140	0.1109	0.14
189	0.0772	0.0743	0.09
190	0.0556	0.0509	0.06
191	0.0630	0.0587	0.07
192	0.0568	0.0529	0.07
193	0.0886	0.0849	0.11
194	0.0356	0.0308	0.04
195	0.0885	0.0857	0.11
196	0.0180	0.0121	0.02
197	0.0752	0.0703	0.09
198	0.0482	0.0428	0.05
199	0.0833	0.0777	0.10
200	0.0361	0.0313	0.04
