#Epoch	RMSE	MAE	MAPE(%)
120	0.0065	0.0054	0.04
121	0.0129	0.0117	0.08
122	0.0133	0.0117	0.08
123	0.0152	0.0133	0.09
124	0.0076	0.0072	0.05
125	0.0074	0.0064	0.05
126	0.0117	0.0097	0.07
127	0.0076	0.0064	0.05
128	0.0102	0.0078	0.06
129	0.0090	0.0074	0.05
130	0.0060	0.0053	0.04
131	0.0090	0.0076	0.05
132	0.0068	0.0063	0.04
133	0.0068	0.0063	0.04
134	0.0125	0.0107	0.08
135	0.0067	0.0065	0.05
136	0.0112	0.0089	0.06
137	0.0096	0.0077	0.05
138	0.0114	0.0089	0.06
139	0.0065	0.0056	0.04
140	0.0135	0.0116	0.08
141	0.0200	0.0185	0.13
142	0.0187	0.0169	0.12
143	0.0121	0.0097	0.07
144	0.0105	0.0085	0.06
145	0.0111	0.0089	0.06
146	0.0109	0.0086	0.06
147	0.0088	0.0068	0.05
148	0.0098	0.0071	0.05
149	0.0075	0.0061	0.04
150	0.0108	0.0092	0.07
151	0.0062	0.0058	0.04
152	0.0089	0.0069	0.05
153	0.0136	0.0117	0.08
154	0.0087	0.0068	0.05
155	0.0132	0.0115	0.08
156	0.0077	0.0066	0.05
157	0.0204	0.0192	0.14
158	0.0115	0.0099	0.07
159	0.0301	0.0294	0.21
160	0.0090	0.0074	0.05
161	0.0142	0.0131	0.09
162	0.0177	0.0165	0.12
163	0.0280	0.0275	0.19
164	0.0077	0.0064	0.05
165	0.0247	0.0240	0.17
166	0.0121	0.0104	0.07
167	0.0127	0.0112	0.08
168	0.0131	0.0114	0.08
169	0.0131	0.0120	0.08
170	0.0153	0.0138	0.10
171	0.0109	0.0095	0.07
172	0.0078	0.0051	0.04
173	0.0213	0.0206	0.15
174	0.0050	0.0045	0.03
175	0.0116	0.0105	0.07
176	0.0053	0.0051	0.04
177	0.0121	0.0105	0.07
178	0.0151	0.0140	0.10
179	0.0106	0.0086	0.06
180	0.0126	0.0114	0.08
181	0.0068	0.0062	0.04
182	0.0095	0.0077	0.05
183	0.0124	0.0108	0.08
184	0.0109	0.0096	0.07
185	0.0070	0.0055	0.04
186	0.0086	0.0064	0.05
187	0.0083	0.0071	0.05
188	0.0073	0.0059	0.04
189	0.0076	0.0071	0.05
190	0.0093	0.0079	0.06
191	0.0061	0.0057	0.04
192	0.0052	0.0050	0.04
193	0.0110	0.0096	0.07
194	0.0058	0.0050	0.04
195	0.0129	0.0113	0.08
196	0.0057	0.0055	0.04
197	0.0176	0.0163	0.12
198	0.0113	0.0097	0.07
199	0.0147	0.0135	0.10
200	0.0128	0.0115	0.08
