#Epoch	RMSE	MAE	MAPE(%)
89	1.2189	1.0342	17.59
90	1.1303	0.9385	15.87
91	1.1923	1.0078	17.12
92	1.1031	0.9106	15.38
93	1.0897	0.8909	15.01
94	1.0480	0.8355	13.98
95	1.0799	0.8757	14.72
96	1.0721	0.8692	14.61
97	1.1204	0.9295	15.72
98	1.0268	0.8047	13.40
99	1.0864	0.8644	14.47
100	1.1945	1.0085	17.13
101	1.1344	0.9240	15.56
102	1.0742	0.8613	14.45
103	1.0637	0.8423	14.07
104	1.0935	0.8724	14.60
105	1.1768	0.9741	16.47
106	1.2006	0.9946	16.83
107	1.1649	0.9588	16.19
108	1.0794	0.8524	14.23
109	1.2112	0.9920	16.75
110	1.2405	1.0467	17.77
111	1.1631	0.9350	15.71
112	1.0048	0.7786	12.93
113	1.0639	0.8359	13.94
114	1.1180	0.9019	15.13
115	1.2450	1.0820	18.54
116	1.3620	1.2038	20.71
117	1.2239	1.0012	16.89
118	1.3794	1.1600	19.71
119	1.1514	0.9193	15.41
120	1.2459	1.0045	16.87
121	0.9858	0.7561	12.55
122	0.9958	0.7644	12.69
123	1.2464	1.0111	17.01
124	1.2871	1.1014	18.81
125	1.0422	0.8121	13.52
126	1.0214	0.7927	13.17
127	1.0953	0.8737	14.61
128	1.7436	1.6000	27.84
129	1.3553	1.1251	19.02
130	1.6794	1.4662	25.14
131	0.9536	0.7253	11.99
132	1.3420	1.1517	19.64
133	1.3085	1.0870	18.37
134	1.3100	1.0767	18.14
135	1.2241	0.9741	16.27
136	1.3762	1.1425	19.29
137	1.1877	0.9383	15.65
138	1.2822	1.0509	17.69
139	1.3014	1.0707	18.05
140	1.2596	1.0181	17.08
141	1.3187	1.0892	18.37
142	1.2998	1.0781	18.21
143	1.1834	0.9344	15.59
144	1.2723	1.0364	17.42
145	1.4291	1.2075	20.51
146	1.2603	1.0455	17.67
147	1.2098	0.9601	16.03
148	1.4327	1.2089	20.51
149	1.1993	0.9527	15.91
150	1.2470	1.0060	16.86
151	1.2046	0.9828	16.53
152	1.3969	1.1805	20.05
153	1.6014	1.3900	23.78
154	1.2704	1.0140	16.97
155	0.8327	0.6192	10.22
156	1.1352	0.9013	15.05
157	1.4230	1.2033	20.42
158	1.4897	1.2652	21.50
159	1.0108	0.7930	13.26
160	1.2395	1.0236	17.27
161	1.5685	1.3808	23.70
162	0.8400	0.6303	10.44
163	0.9156	0.8599	16.07
164	0.5519	0.3583	5.86
165	0.7253	0.5357	8.99
166	0.9382	0.7097	11.79
167	0.8024	0.6067	10.18
168	0.6584	0.4769	8.05
169	0.8692	0.6479	10.74
170	0.7831	0.5708	9.38
171	0.7162	0.5428	9.20
172	0.7998	0.5865	9.65
173	0.9819	0.7499	12.48
174	0.8476	0.6509	10.99
175	0.5881	0.3852	6.30
176	1.3477	1.1154	18.84
177	1.2319	1.0007	16.83
178	0.7843	0.5722	9.48
179	1.1051	0.9188	15.55
180	0.9308	0.7099	11.75
181	1.0566	0.8520	14.30
182	1.0706	0.9223	15.79
183	1.1153	0.8694	14.50
184	0.8484	0.6885	12.03
185	0.8707	0.6770	11.47
186	1.0665	0.8938	15.15
187	1.0547	0.8380	14.07
188	0.3613	0.2524	4.46
189	1.2238	0.9589	15.97
190	1.1326	0.9365	15.81
191	2.0340	1.8910	33.04
192	0.9111	0.7717	13.24
193	1.0743	0.8961	15.17
194	1.2902	1.1245	19.26
195	0.9792	0.8021	13.52
196	1.0585	0.8473	14.18
197	1.2801	1.1040	18.85
198	1.2294	1.0477	17.83
199	1.1909	1.0047	17.06
200	1.1320	0.9251	15.57
