#Epoch	RMSE	MAE	MAPE(%)
1	0.6961	0.5842	9.78
2	1.0284	0.9289	15.37
3	1.0953	1.0104	16.69
4	1.0627	0.9601	15.87
5	1.0202	0.9392	15.54
6	0.9727	0.8895	14.74
7	0.7735	0.6684	11.17
8	0.6675	0.5514	9.27
9	0.7157	0.6038	10.13
10	0.9204	0.8349	13.86
11	0.9571	0.8752	14.51
12	0.9859	0.9071	15.02
13	1.0115	0.9346	15.46
14	1.0158	0.9388	15.53
15	1.0358	0.9606	15.88
16	1.0263	0.9511	15.73
17	1.0211	0.9452	15.63
18	1.0298	0.9542	15.78
19	1.0479	0.9731	16.08
20	1.0505	0.9760	16.13
21	1.0522	0.9787	16.18
22	1.0436	0.9690	16.02
23	1.0215	0.9459	15.65
24	1.0004	0.9224	15.27
25	1.0054	0.9279	15.35
26	1.0251	0.9490	15.70
27	1.0267	0.9499	15.71
28	1.0213	0.9445	15.62
29	1.0175	0.9397	15.54
30	1.0351	0.9591	15.86
31	1.0164	0.9391	15.53
32	1.0305	0.9546	15.78
33	1.0510	0.9774	16.15
34	1.0389	0.9657	15.96
35	1.0357	0.9610	15.89
36	1.0145	0.9379	15.51
37	1.0140	0.9338	15.46
38	0.7372	0.6315	10.56
39	0.8249	0.7292	12.15
40	0.8397	0.7457	12.42
41	0.9501	0.8660	14.36
42	1.0601	0.9842	16.26
43	1.0914	1.0198	16.84
44	1.1012	1.0310	17.02
45	1.1043	1.0343	17.07
46	1.1055	1.0359	17.10
47	1.1038	1.0338	17.06
48	1.0772	1.0051	16.60
49	1.0533	0.9795	16.19
50	0.9002	0.8073	13.41
51	1.0718	0.9982	16.49
52	1.0507	0.9755	16.12
53	1.0801	1.0084	16.66
54	1.0769	1.0049	16.60
55	1.0188	0.9409	15.57
56	0.9310	0.8423	13.98
57	0.9358	0.8440	14.02
58	0.9100	0.8220	13.65
59	1.0081	0.9295	15.38
60	1.0844	1.0114	16.70
61	1.1209	1.0504	17.33
62	1.1147	1.0445	17.24
63	1.1018	1.0311	17.02
64	1.0980	1.0271	16.96
65	1.0719	0.9990	16.50
66	1.0826	1.0102	16.68
67	0.7937	0.6914	11.54
68	0.7934	0.6933	11.57
69	0.9978	0.9200	15.23
70	0.9440	0.8608	14.27
71	1.0140	0.9372	15.51
72	1.0905	1.0182	16.81
73	1.1087	1.0381	17.13
74	1.1080	1.0375	17.12
75	1.0849	1.0128	16.73
76	1.0948	1.0239	16.91
77	1.0592	0.9857	16.29
78	0.8801	0.7905	13.14
79	1.0516	0.9774	16.16
80	1.0669	0.9936	16.42
81	1.0107	0.8955	14.91
82	0.8772	0.7789	12.97
83	0.9677	0.8879	14.71
84	0.7150	0.6076	10.18
85	0.9659	0.8852	14.67
86	1.1430	1.0749	17.73
87	1.1707	1.1047	18.21
88	1.1480	1.0807	17.82
89	1.1277	1.0595	17.48
90	1.1103	1.0408	17.18
91	1.1014	1.0323	17.04
92	1.0979	1.0281	16.97
93	1.0697	0.9980	16.48
94	1.0538	0.9791	16.19
95	0.7834	0.6742	11.28
96	0.7643	0.6545	10.95
97	0.6679	0.5501	9.25
98	0.7496	0.6394	10.71
99	0.9321	0.8461	14.04
100	0.9425	0.8575	14.22
101	1.0124	0.9343	15.46
102	1.1014	1.0314	17.02
103	1.1104	1.0413	17.18
104	1.1021	1.0330	17.05
105	1.1089	1.0397	17.16
106	1.0949	1.0242	16.91
107	0.6633	0.5480	9.21
108	0.8949	0.7605	12.73
109	1.0813	0.9662	16.07
110	1.0359	0.9487	15.72
111	1.0313	0.9437	15.64
112	1.1027	0.9174	15.40
113	1.0582	0.9991	16.43
114	1.1396	1.0721	17.66
115	1.0335	0.9729	16.02
116	0.9556	0.8452	14.08
117	1.0995	0.9899	16.44
118	1.2401	1.1636	19.20
119	1.1385	1.0779	17.75
120	1.1624	1.0976	18.09
121	1.1406	1.0762	17.74
122	1.1392	1.0743	17.71
123	1.1341	1.0692	17.62
124	1.1289	1.0619	17.51
125	1.1179	1.0511	17.34
126	1.1184	1.0518	17.35
127	1.1172	1.0489	17.30
128	1.1107	1.0442	17.22
129	1.0968	1.0175	16.82
130	1.0791	1.0021	16.57
131	1.0790	1.0016	16.56
132	1.1074	1.0300	17.02
133	1.0652	0.9932	16.41
134	1.1185	1.0442	17.25
135	1.1098	1.0472	17.26
136	1.1103	1.0445	17.23
137	1.1039	1.0402	17.15
138	1.1015	1.0364	17.09
139	1.1050	1.0417	17.17
140	1.1059	1.0437	17.20
141	1.0980	1.0349	17.06
142	1.0957	1.0328	17.03
143	1.1026	1.0381	17.12
144	1.0928	1.0306	16.99
145	1.0960	1.0329	17.03
146	1.0991	1.0338	17.05
147	1.1005	1.0356	17.08
148	1.1027	1.0371	17.11
149	1.0952	1.0304	16.99
150	1.0950	1.0324	17.02
151	1.0962	1.0314	17.01
152	1.0920	1.0291	16.97
153	1.0914	1.0289	16.96
154	1.0874	1.0255	16.90
155	1.0869	1.0253	16.90
156	1.0925	1.0301	16.98
157	1.0924	1.0302	16.98
158	1.0989	1.0321	17.03
159	1.0490	0.9761	16.13
160	1.0699	0.9840	16.29
161	1.0012	0.8989	14.94
162	0.9618	0.7301	12.38
163	0.9989	0.8474	14.20
164	1.1466	0.9532	16.00
165	1.0284	0.8555	14.36
166	1.0901	0.8270	14.03
167	0.9809	0.7833	13.22
168	1.0858	0.8545	14.43
169	0.9864	0.8339	13.98
170	1.1081	1.0186	16.87
171	1.1367	1.0726	17.68
172	1.1328	1.0725	17.67
173	1.1309	1.0706	17.64
174	1.1325	1.0714	17.65
175	1.1322	1.0703	17.64
176	1.1390	1.0774	17.75
177	1.1331	1.0723	17.66
178	1.1310	1.0677	17.60
179	1.1229	1.0606	17.48
180	1.1255	1.0621	17.51
181	1.1214	1.0595	17.46
182	1.1273	1.0644	17.54
183	1.1227	1.0605	17.48
184	1.1257	1.0627	17.52
185	1.1190	1.0575	17.43
186	1.1203	1.0578	17.43
187	1.1149	1.0525	17.35
188	1.1148	1.0537	17.36
189	1.1149	1.0544	17.37
190	1.1185	1.0563	17.41
191	1.1222	1.0602	17.47
192	1.1225	1.0608	17.48
193	1.1117	1.0504	17.31
194	1.1144	1.0516	17.33
195	1.1147	1.0507	17.32
196	1.1119	1.0470	17.27
197	1.0757	1.0038	16.58
198	1.0597	0.9802	16.22
199	0.9524	0.7456	12.61
200	0.9542	0.7493	12.67
