#Epoch	RMSE	MAE	MAPE(%)
68	0.0212	0.0197	0.12
69	0.0213	0.0197	0.12
70	0.0167	0.0152	0.09
71	0.0157	0.0141	0.08
72	0.0128	0.0114	0.07
73	0.0117	0.0102	0.06
74	0.0097	0.0087	0.05
75	0.0090	0.0079	0.05
76	0.0100	0.0095	0.06
77	0.0098	0.0092	0.05
78	0.0134	0.0130	0.08
79	0.0171	0.0168	0.10
80	0.0242	0.0240	0.14
81	0.0236	0.0233	0.14
82	0.0150	0.0148	0.09
83	0.0136	0.0130	0.08
84	0.0658	0.0651	0.38
85	0.1006	0.0999	0.59
86	0.0871	0.0866	0.51
87	0.0429	0.0428	0.25
88	0.0094	0.0074	0.04
89	0.0235	0.0211	0.12
90	0.0480	0.0458	0.27
91	0.0701	0.0678	0.40
92	0.0778	0.0755	0.44
93	0.0716	0.0695	0.41
94	0.0574	0.0556	0.33
95	0.0448	0.0433	0.25
96	0.0366	0.0354	0.21
97	0.0285	0.0277	0.16
98	0.0227	0.0219	0.13
99	0.0211	0.0207	0.12
100	0.0174	0.0168	0.10
101	0.0222	0.0220	0.13
102	0.0136	0.0131	0.08
103	0.0180	0.0178	0.10
104	0.0092	0.0085	0.05
105	0.0258	0.0256	0.15
106	0.0133	0.0129	0.08
107	0.0281	0.0279	0.16
108	0.0183	0.0179	0.11
109	0.0229	0.0225	0.13
110	0.0072	0.0051	0.03
111	0.0095	0.0087	0.05
112	0.0330	0.0305	0.18
113	0.0316	0.0275	0.16
114	0.0787	0.0758	0.45
115	0.0828	0.0792	0.47
116	0.1066	0.1040	0.61
117	0.0620	0.0600	0.35
118	0.0482	0.0480	0.28
119	0.2038	0.2025	1.19
120	0.2350	0.2333	1.37
121	0.0854	0.0848	0.50
122	0.0039	0.0036	0.02
123	0.0299	0.0289	0.17
124	0.0089	0.0074	0.04
125	0.0176	0.0156	0.09
126	0.0067	0.0045	0.03
127	0.0082	0.0068	0.04
128	0.0118	0.0105	0.06
129	0.0175	0.0159	0.09
130	0.0206	0.0192	0.11
131	0.0257	0.0243	0.14
132	0.0261	0.0245	0.14
133	0.0240	0.0216	0.13
134	0.0224	0.0189	0.11
135	0.0229	0.0195	0.11
136	0.0204	0.0174	0.10
137	0.0200	0.0169	0.10
138	0.0275	0.0259	0.15
139	0.0528	0.0526	0.31
140	0.0980	0.0979	0.58
141	0.1352	0.1347	0.79
142	0.1356	0.1352	0.80
143	0.1005	0.1003	0.59
144	0.0604	0.0604	0.36
145	0.0410	0.0408	0.24
146	0.0269	0.0261	0.15
147	0.0190	0.0177	0.10
148	0.0171	0.0153	0.09
149	0.0166	0.0145	0.09
150	0.0119	0.0114	0.07
151	0.0199	0.0174	0.10
152	0.0145	0.0126	0.07
153	0.0185	0.0162	0.10
154	0.0191	0.0144	0.08
155	0.0196	0.0174	0.10
156	0.0432	0.0420	0.25
157	0.1009	0.1008	0.59
158	0.1498	0.1495	0.88
159	0.1514	0.1510	0.89
160	0.1045	0.1044	0.61
161	0.0603	0.0602	0.35
162	0.0351	0.0344	0.20
163	0.0141	0.0129	0.08
164	0.0121	0.0094	0.06
165	0.0198	0.0158	0.09
166	0.0154	0.0117	0.07
167	0.0192	0.0171	0.10
168	0.0191	0.0173	0.10
169	0.0232	0.0204	0.12
170	0.0260	0.0224	0.13
171	0.0276	0.0236	0.14
172	0.0350	0.0312	0.18
173	0.0499	0.0482	0.28
174	0.0835	0.0832	0.49
175	0.1140	0.1140	0.67
176	0.1240	0.1239	0.73
177	0.1068	0.1068	0.63
178	0.0793	0.0791	0.47
179	0.0593	0.0588	0.35
180	0.0451	0.0440	0.26
181	0.0300	0.0274	0.16
182	0.0193	0.0174	0.10
183	0.0182	0.0152	0.09
184	0.0186	0.0159	0.09
185	0.0191	0.0160	0.09
186	0.0229	0.0182	0.11
187	0.0217	0.0183	0.11
188	0.0222	0.0186	0.11
189	0.0243	0.0210	0.12
190	0.0286	0.0255	0.15
191	0.0435	0.0400	0.24
192	0.0700	0.0690	0.41
193	0.1072	0.1070	0.63
194	0.1272	0.1272	0.75
195	0.1190	0.1189	0.70
196	0.0885	0.0883	0.52
197	0.0638	0.0628	0.37
198	0.0526	0.0507	0.30
199	0.0456	0.0427	0.25
200	0.0359	0.0306	0.18
