#Epoch	RMSE	MAE	MAPE(%)
125	0.2389	0.1379	1.16
126	0.2406	0.1396	1.18
127	0.2328	0.1318	1.11
128	0.2205	0.1213	1.02
129	0.2068	0.1002	0.84
130	0.1989	0.0926	0.77
131	0.2027	0.0904	0.75
132	0.1953	0.0873	0.73
133	0.1959	0.0857	0.71
134	0.1972	0.0899	0.75
135	0.2062	0.1015	0.85
136	0.2037	0.0998	0.84
137	0.2053	0.1016	0.85
138	0.2305	0.1235	1.04
139	0.2411	0.1381	1.16
140	0.2522	0.1555	1.32
141	0.2543	0.1578	1.34
142	0.2424	0.1480	1.25
143	0.2348	0.1340	1.13
144	0.2166	0.1169	0.99
145	0.2100	0.1039	0.87
146	0.1966	0.0905	0.76
147	0.1937	0.0805	0.67
148	0.1894	0.0770	0.64
149	0.1835	0.0751	0.62
150	0.1926	0.0841	0.70
151	0.1967	0.0899	0.75
152	0.2010	0.0947	0.79
153	0.2067	0.1072	0.90
154	0.2060	0.1014	0.85
155	0.2060	0.1018	0.85
156	0.2169	0.1145	0.96
157	0.2137	0.1158	0.98
158	0.2013	0.1021	0.86
159	0.1960	0.0938	0.79
160	0.1930	0.0880	0.73
161	0.1993	0.0923	0.77
162	0.1931	0.0912	0.76
163	0.2017	0.0972	0.81
164	0.2009	0.0967	0.81
165	0.2048	0.1047	0.88
166	0.2121	0.1110	0.93
167	0.2193	0.1191	1.00
168	0.2179	0.1186	1.00
169	0.2189	0.1200	1.01
170	0.2200	0.1221	1.03
171	0.2223	0.1247	1.05
172	0.2189	0.1206	1.02
173	0.2210	0.1210	1.02
174	0.2135	0.1170	0.99
175	0.2097	0.1069	0.90
176	0.1949	0.0963	0.81
177	0.2109	0.1058	0.88
178	0.2092	0.1106	0.93
179	0.2055	0.1051	0.88
180	0.2136	0.1093	0.92
181	0.2069	0.1113	0.94
182	0.2041	0.1027	0.86
183	0.1985	0.0957	0.80
184	0.1932	0.0919	0.77
185	0.1917	0.0858	0.71
186	0.1874	0.0849	0.71
187	0.1983	0.0922	0.77
188	0.1983	0.0954	0.80
189	0.2051	0.1036	0.87
190	0.2212	0.1195	1.00
191	0.2274	0.1318	1.11
192	0.2306	0.1354	1.14
193	0.2336	0.1371	1.16
194	0.2268	0.1308	1.10
195	0.2221	0.1304	1.10
196	0.2142	0.1142	0.96
197	0.1999	0.0974	0.81
198	0.1850	0.0864	0.72
199	0.1816	0.0725	0.60
200	0.1851	0.0734	0.61
