#Epoch	RMSE	MAE	MAPE(%)
175	0.1407	0.1130	0.98
176	0.1583	0.1396	1.22
177	0.1398	0.1118	0.97
178	0.1334	0.1118	0.97
179	0.1391	0.1031	0.89
180	0.1432	0.1193	1.04
181	0.1508	0.1090	0.93
182	0.1506	0.1276	1.11
183	0.1341	0.1011	0.87
184	0.1734	0.1544	1.35
185	0.1386	0.1166	1.01
186	0.1341	0.1090	0.94
187	0.1168	0.0885	0.77
188	0.1286	0.0964	0.83
189	0.1263	0.1017	0.88
190	0.1317	0.0977	0.84
191	0.1339	0.1094	0.95
192	0.1339	0.0955	0.82
193	0.1460	0.1197	1.04
194	0.1326	0.1023	0.89
195	0.1209	0.0934	0.81
196	0.1325	0.1015	0.88
197	0.1368	0.1118	0.97
198	0.1339	0.1039	0.90
199	0.1277	0.1028	0.89
200	0.1391	0.1056	0.91
