#Epoch	RMSE	MAE	MAPE(%)
152	0.7201	0.6617	3.97
153	0.6892	0.6276	3.77
154	0.7028	0.6435	3.87
155	0.7003	0.6412	3.85
156	0.7105	0.6489	3.90
157	0.7024	0.6446	3.87
158	0.6878	0.6305	3.79
159	0.6758	0.6217	3.73
160	0.6447	0.5927	3.56
161	0.6508	0.5995	3.60
162	0.6305	0.5774	3.47
163	0.6425	0.5905	3.55
164	0.6252	0.5708	3.43
165	0.6309	0.5772	3.47
166	0.6165	0.5639	3.39
167	0.6359	0.5819	3.50
168	0.6631	0.6096	3.66
169	0.6347	0.5781	3.47
170	0.6158	0.5635	3.38
171	0.6473	0.5937	3.57
172	0.6831	0.6287	3.78
173	0.6701	0.6121	3.68
174	0.6112	0.5559	3.34
175	0.6627	0.6101	3.66
176	0.6600	0.6051	3.63
177	0.6509	0.5950	3.57
178	0.6154	0.5627	3.38
179	0.6503	0.5961	3.58
180	0.6489	0.5933	3.56
181	0.6132	0.5587	3.36
182	0.6428	0.5885	3.54
183	0.6541	0.5996	3.60
184	0.6323	0.5784	3.47
185	0.6137	0.5625	3.38
186	0.6243	0.5728	3.44
187	0.6499	0.5950	3.57
188	0.6153	0.5608	3.37
189	0.6287	0.5728	3.44
190	0.6811	0.6245	3.75
191	0.6304	0.5754	3.46
192	0.6081	0.5538	3.33
193	0.6867	0.6301	3.78
194	0.6936	0.6301	3.78
195	0.6394	0.5837	3.51
196	0.6996	0.6403	3.85
197	0.7001	0.6388	3.84
198	0.7062	0.6461	3.88
199	0.6441	0.5881	3.53
200	0.6859	0.6298	3.78
