#Epoch	RMSE	MAE	MAPE(%)
1	0.2202	0.2100	1.49
2	0.1575	0.1180	0.84
3	0.1343	0.1115	0.79
4	0.0371	0.0305	0.22
5	0.0723	0.0674	0.48
6	0.0875	0.0716	0.51
7	0.0477	0.0444	0.31
8	0.0632	0.0455	0.32
9	0.0634	0.0600	0.42
10	0.0478	0.0409	0.29
11	0.0486	0.0470	0.33
12	0.0443	0.0357	0.25
13	0.0096	0.0065	0.05
14	0.0518	0.0487	0.34
15	0.0913	0.0867	0.61
16	0.0985	0.0937	0.66
17	0.0817	0.0808	0.57
18	0.0929	0.0915	0.65
19	0.0798	0.0790	0.56
20	0.0839	0.0829	0.59
21	0.0786	0.0766	0.54
22	0.0815	0.0800	0.57
23	0.0785	0.0735	0.52
24	0.0800	0.0734	0.52
25	0.0735	0.0709	0.50
26	0.0596	0.0571	0.40
27	0.0538	0.0460	0.33
28	0.0439	0.0382	0.27
29	0.0512	0.0450	0.32
30	0.0431	0.0386	0.27
31	0.0551	0.0476	0.34
32	0.0338	0.0334	0.24
33	0.0256	0.0210	0.15
34	0.0504	0.0454	0.32
35	0.0666	0.0593	0.42
36	0.0308	0.0246	0.17
37	0.0068	0.0062	0.04
38	0.0741	0.0689	0.49
39	0.0346	0.0295	0.21
40	0.0354	0.0335	0.24
41	0.0260	0.0248	0.18
42	0.0632	0.0615	0.44
43	0.0323	0.0304	0.21
44	0.0648	0.0618	0.44
45	0.0270	0.0213	0.15
46	0.0449	0.0423	0.30
47	0.0371	0.0343	0.24
48	0.0064	0.0054	0.04
49	0.0889	0.0887	0.63
50	0.0721	0.0702	0.50
51	0.0264	0.0222	0.16
52	0.0167	0.0141	0.10
53	0.0316	0.0279	0.20
54	0.0205	0.0197	0.14
55	0.0181	0.0171	0.12
56	0.0075	0.0069	0.05
57	0.0078	0.0064	0.05
58	0.0224	0.0205	0.14
59	0.0326	0.0324	0.23
60	0.0680	0.0679	0.48
61	0.0296	0.0293	0.21
62	0.0640	0.0629	0.45
63	0.0871	0.0868	0.61
64	0.0703	0.0697	0.49
65	0.0212	0.0208	0.15
66	0.0450	0.0449	0.32
67	0.0103	0.0090	0.06
68	0.0471	0.0465	0.33
69	0.0083	0.0071	0.05
70	0.0391	0.0384	0.27
71	0.0093	0.0082	0.06
72	0.0556	0.0553	0.39
73	0.0065	0.0060	0.04
74	0.0459	0.0459	0.32
75	0.0203	0.0179	0.13
76	0.0480	0.0480	0.34
77	0.0550	0.0549	0.39
78	0.0407	0.0406	0.29
79	0.0298	0.0296	0.21
80	0.0448	0.0447	0.32
81	0.0330	0.0314	0.22
82	0.0593	0.0591	0.42
83	0.0339	0.0335	0.24
84	0.0403	0.0403	0.29
85	0.0080	0.0067	0.05
86	0.0503	0.0500	0.35
87	0.0308	0.0307	0.22
88	0.0691	0.0691	0.49
89	0.0369	0.0369	0.26
90	0.0475	0.0475	0.34
91	0.0422	0.0421	0.30
92	0.0465	0.0464	0.33
93	0.0357	0.0356	0.25
94	0.0457	0.0457	0.32
95	0.0272	0.0270	0.19
96	0.0581	0.0581	0.41
97	0.0372	0.0371	0.26
98	0.0513	0.0513	0.36
99	0.0312	0.0311	0.22
100	0.0633	0.0632	0.45
101	0.0474	0.0474	0.34
102	0.0490	0.0490	0.35
103	0.0364	0.0362	0.26
104	0.0577	0.0577	0.41
105	0.0372	0.0372	0.26
106	0.0278	0.0276	0.20
107	0.0034	0.0028	0.02
108	0.0398	0.0397	0.28
109	0.0049	0.0045	0.03
110	0.0387	0.0386	0.27
111	0.0047	0.0043	0.03
112	0.0412	0.0409	0.29
113	0.0061	0.0055	0.04
