#Epoch	RMSE	MAE	MAPE(%)
134	1.6858	1.3023	13.91
135	1.5975	1.1855	12.55
136	1.7891	1.4307	15.39
137	1.6094	1.2235	13.02
138	1.5970	1.2064	12.82
139	1.7912	1.4477	15.61
140	1.7435	1.3895	14.94
141	1.5260	1.1197	11.83
142	1.7045	1.3498	14.49
143	1.7847	1.4417	15.54
144	1.6839	1.3174	14.11
145	1.7352	1.3810	14.84
146	1.7180	1.3594	14.59
147	1.7475	1.3960	15.01
148	1.7186	1.3610	14.61
149	1.6909	1.3263	14.21
150	1.7200	1.3638	14.64
151	1.6506	1.2762	13.63
152	1.7067	1.3451	14.42
153	1.7035	1.3414	14.38
154	1.6425	1.2644	13.49
155	1.7037	1.3414	14.38
156	1.6941	1.3293	14.24
157	1.7193	1.3618	14.62
158	1.6905	1.3260	14.20
159	1.6489	1.2682	13.53
160	1.6943	1.3264	14.20
161	1.5831	1.1907	12.64
162	1.6103	1.2257	13.05
163	1.6571	1.2847	13.73
164	1.6718	1.3021	13.93
165	1.6582	1.2855	13.74
166	1.6383	1.2608	13.45
167	1.6639	1.2924	13.82
168	1.6957	1.3319	14.27
169	1.6634	1.2921	13.81
170	1.6530	1.2769	13.63
171	1.6320	1.2476	13.29
172	1.7320	1.3762	14.78
173	1.5563	1.1546	12.22
174	1.5541	1.1517	12.19
175	1.6225	1.2392	13.20
176	1.6344	1.2549	13.38
177	1.6531	1.2693	13.54
178	1.8010	1.4488	15.60
179	1.6693	1.3067	13.99
180	1.2236	0.7378	7.53
181	1.6383	1.1657	12.27
182	1.7877	1.2381	12.97
183	2.5976	2.2451	24.56
184	1.8288	1.3427	14.18
185	2.0927	1.6468	17.64
186	2.1596	1.7355	18.67
187	2.0266	1.5926	17.06
188	1.5940	1.2474	13.36
189	1.5786	1.2307	13.17
190	1.7745	1.4462	15.62
191	1.6618	1.2993	13.91
192	1.6785	1.3226	14.18
193	1.6441	1.2741	13.61
194	1.6417	1.2699	13.56
195	1.6113	1.2305	13.11
196	1.6531	1.2851	13.74
197	1.6148	1.2341	13.15
198	1.6264	1.2490	13.32
199	1.6061	1.2226	13.01
200	1.7144	1.3594	14.60
